time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,precipitation,surface_pressure,shortwave_radiation,hour,day_of_year
2023-05-29 17:00:00+00:00,25.6,74,100,11.7,0.0,985.1,0.0,17,149
2023-05-29 18:00:00+00:00,25.4,73,100,11.7,0.0,985.2,0.0,18,149
2023-05-29 19:00:00+00:00,25.2,73,100,13.0,0.0,984.8,0.0,19,149
2023-05-29 20:00:00+00:00,24.5,75,6,10.8,0.0,984.3,0.0,20,149
2023-05-29 21:00:00+00:00,23.8,76,54,7.8,0.0,983.4,0.0,21,149
2023-05-29 22:00:00+00:00,23.2,79,32,4.6,0.0,983.6,0.0,22,149
2023-05-29 23:00:00+00:00,22.7,82,56,5.7,0.0,983.6,0.0,23,149
2023-05-30 00:00:00+00:00,23.2,84,80,9.9,0.0,984.2,0.0,0,150
2023-05-30 01:00:00+00:00,24.0,79,26,9.3,0.0,984.9,40.0,1,150
2023-05-30 02:00:00+00:00,25.2,71,0,13.2,0.0,985.8,153.0,2,150
2023-05-30 03:00:00+00:00,27.0,64,1,8.3,0.0,986.0,337.0,3,150
2023-05-30 04:00:00+00:00,29.1,57,0,5.6,0.0,986.1,520.0,4,150
2023-05-30 05:00:00+00:00,31.0,52,0,5.6,0.0,985.6,676.0,5,150
2023-05-30 06:00:00+00:00,32.4,46,13,0.4,0.0,984.9,784.0,6,150
2023-05-30 07:00:00+00:00,33.0,43,14,3.4,0.0,984.4,814.0,7,150
2023-05-30 08:00:00+00:00,33.7,42,24,3.3,0.0,983.3,788.0,8,150
2023-05-30 09:00:00+00:00,34.1,40,31,3.7,0.0,982.3,706.0,9,150
2023-05-30 10:00:00+00:00,34.0,39,100,4.9,0.0,981.4,566.0,10,150
2023-05-30 11:00:00+00:00,33.6,39,41,7.1,0.0,981.0,397.0,11,150
2023-05-30 12:00:00+00:00,27.2,66,59,15.2,0.0,982.1,220.0,12,150
2023-05-30 13:00:00+00:00,26.3,69,87,17.4,0.0,982.8,57.0,13,150
2023-05-30 14:00:00+00:00,25.3,72,42,9.6,0.0,983.4,7.0,14,150
2023-05-30 15:00:00+00:00,25.0,74,12,7.9,0.0,983.1,0.0,15,150
2023-05-30 16:00:00+00:00,24.6,78,13,8.7,0.1,983.5,0.0,16,150
2023-05-30 17:00:00+00:00,23.8,85,8,13.7,0.0,984.3,0.0,17,150
2023-05-30 18:00:00+00:00,23.3,84,1,2.6,0.0,982.8,0.0,18,150
2023-05-30 19:00:00+00:00,23.2,84,5,8.6,0.0,982.3,0.0,19,150
2023-05-30 20:00:00+00:00,23.1,85,5,6.2,0.0,981.8,0.0,20,150
2023-05-30 21:00:00+00:00,22.5,90,13,5.5,0.0,981.4,0.0,21,150
2023-05-30 22:00:00+00:00,22.3,91,14,4.0,0.0,981.1,0.0,22,150
2023-05-30 23:00:00+00:00,22.0,92,12,2.9,0.0,981.3,0.0,23,150
2023-05-31 00:00:00+00:00,21.6,91,20,5.1,0.0,981.8,0.0,0,151
2023-05-31 01:00:00+00:00,21.9,90,86,14.4,0.0,982.5,23.0,1,151
2023-05-31 02:00:00+00:00,23.0,84,50,20.0,0.0,983.0,135.0,2,151
2023-05-31 03:00:00+00:00,23.9,77,50,19.1,0.0,983.7,267.0,3,151
2023-05-31 04:00:00+00:00,25.4,70,32,11.2,0.1,984.1,377.0,4,151
2023-05-31 05:00:00+00:00,26.4,66,20,13.0,0.9,984.2,614.0,5,151
2023-05-31 06:00:00+00:00,27.9,60,26,12.4,0.0,983.8,658.0,6,151
2023-05-31 07:00:00+00:00,29.1,54,20,12.2,0.0,983.2,764.0,7,151
2023-05-31 08:00:00+00:00,29.9,51,36,11.5,0.1,982.7,743.0,8,151
2023-05-31 09:00:00+00:00,30.1,49,100,10.5,0.0,981.9,632.0,9,151
2023-05-31 10:00:00+00:00,30.9,44,100,13.9,0.0,981.5,552.0,10,151
2023-05-31 11:00:00+00:00,29.6,47,100,14.4,0.0,981.2,269.0,11,151
2023-05-31 12:00:00+00:00,26.2,72,48,24.8,1.8,982.9,160.0,12,151
2023-05-31 13:00:00+00:00,25.1,70,27,10.5,0.0,983.2,90.0,13,151
2023-05-31 14:00:00+00:00,24.3,72,4,5.9,0.0,983.7,14.0,14,151
2023-05-31 15:00:00+00:00,23.4,78,3,5.4,0.0,984.2,0.0,15,151
2023-05-31 16:00:00+00:00,22.8,82,0,4.7,0.0,984.0,0.0,16,151
2023-05-31 17:00:00+00:00,22.0,87,0,6.1,0.0,984.1,0.0,17,151
2023-05-31 18:00:00+00:00,21.8,85,0,6.0,0.0,983.5,0.0,18,151
2023-05-31 19:00:00+00:00,21.7,85,0,5.4,0.0,982.8,0.0,19,151
2023-05-31 20:00:00+00:00,21.1,90,0,5.5,0.0,982.0,0.0,20,151
2023-05-31 21:00:00+00:00,20.5,93,0,7.1,0.0,981.5,0.0,21,151
2023-05-31 22:00:00+00:00,20.3,94,0,5.5,0.0,981.6,0.0,22,151
2023-05-31 23:00:00+00:00,20.0,95,33,6.6,0.0,982.0,0.0,23,151
2023-06-01 00:00:00+00:00,19.9,94,100,5.1,0.0,982.7,0.0,0,152
2023-06-01 01:00:00+00:00,21.6,86,82,5.0,0.0,983.7,42.0,1,152
2023-06-01 02:00:00+00:00,23.4,78,61,4.7,0.0,984.1,171.0,2,152
2023-06-01 03:00:00+00:00,25.9,66,57,4.1,0.0,984.3,347.0,3,152
2023-06-01 04:00:00+00:00,28.1,52,62,3.0,0.0,984.2,501.0,4,152
2023-06-01 05:00:00+00:00,29.8,45,30,2.0,0.0,983.7,640.0,5,152
2023-06-01 06:00:00+00:00,31.2,41,25,4.7,0.0,983.5,784.0,6,152
2023-06-01 07:00:00+00:00,32.3,39,8,7.3,0.0,982.9,817.0,7,152
2023-06-01 08:00:00+00:00,33.2,38,7,9.3,0.0,982.0,827.0,8,152
2023-06-01 09:00:00+00:00,33.6,37,30,10.2,0.0,981.2,752.0,9,152
2023-06-01 10:00:00+00:00,31.4,42,22,11.2,0.4,980.9,557.0,10,152
2023-06-01 11:00:00+00:00,32.0,39,20,12.2,0.0,980.6,421.0,11,152
2023-06-01 12:00:00+00:00,29.7,50,37,15.3,0.0,981.3,259.0,12,152
2023-06-01 13:00:00+00:00,28.0,61,24,16.4,0.0,981.2,109.0,13,152
2023-06-01 14:00:00+00:00,26.7,68,6,10.6,0.0,981.7,14.0,14,152
2023-06-01 15:00:00+00:00,26.2,70,1,5.0,0.0,981.9,0.0,15,152
2023-06-01 16:00:00+00:00,26.2,69,41,11.2,0.0,982.2,0.0,16,152
2023-06-01 17:00:00+00:00,25.9,68,2,6.2,0.0,981.2,0.0,17,152
2023-06-01 18:00:00+00:00,25.0,71,24,8.0,0.0,980.9,0.0,18,152
2023-06-01 19:00:00+00:00,24.3,72,100,9.2,0.0,980.4,0.0,19,152
2023-06-01 20:00:00+00:00,24.1,71,100,17.8,0.0,981.1,0.0,20,152
2023-06-01 21:00:00+00:00,22.9,76,99,8.7,0.4,980.4,0.0,21,152
2023-06-01 22:00:00+00:00,22.5,83,99,7.4,0.9,979.0,0.0,22,152
2023-06-01 23:00:00+00:00,22.0,86,0,15.2,0.0,980.6,0.0,23,152
2023-06-02 00:00:00+00:00,23.2,75,15,14.5,0.0,981.4,0.0,0,153
2023-06-02 01:00:00+00:00,23.8,74,3,14.0,0.0,982.5,43.0,1,153
2023-06-02 02:00:00+00:00,24.7,62,100,13.0,0.0,982.9,167.0,2,153
2023-06-02 03:00:00+00:00,26.1,55,12,10.8,0.0,983.3,318.0,3,153
2023-06-02 04:00:00+00:00,27.9,47,6,9.8,0.0,983.9,518.0,4,153
2023-06-02 05:00:00+00:00,29.7,41,0,7.5,0.0,984.0,676.0,5,153
2023-06-02 06:00:00+00:00,31.1,38,1,6.1,0.0,983.4,789.0,6,153
2023-06-02 07:00:00+00:00,32.0,38,1,7.2,0.0,982.8,843.0,7,153
2023-06-02 08:00:00+00:00,32.6,37,1,8.5,0.0,981.9,830.0,8,153
2023-06-02 09:00:00+00:00,33.0,37,1,10.0,0.0,981.1,754.0,9,153
2023-06-02 10:00:00+00:00,32.9,37,4,11.3,0.0,980.5,627.0,10,153
2023-06-02 11:00:00+00:00,32.4,39,3,12.5,0.0,980.4,452.0,11,153
2023-06-02 12:00:00+00:00,30.6,46,10,9.0,0.0,981.0,272.0,12,153
2023-06-02 13:00:00+00:00,30.3,47,45,6.5,0.0,980.9,100.0,13,153
2023-06-02 14:00:00+00:00,28.5,55,20,4.8,0.0,981.2,13.0,14,153
2023-06-02 15:00:00+00:00,27.7,58,13,6.1,0.0,981.2,0.0,15,153
2023-06-02 16:00:00+00:00,27.0,58,0,7.2,0.0,981.5,0.0,16,153
2023-06-02 17:00:00+00:00,25.8,62,1,5.4,0.0,981.7,0.0,17,153
2023-06-02 18:00:00+00:00,24.5,69,0,7.6,0.0,981.3,0.0,18,153
2023-06-02 19:00:00+00:00,24.7,67,0,5.9,0.0,981.0,0.0,19,153
2023-06-02 20:00:00+00:00,23.7,70,0,7.1,0.0,980.5,0.0,20,153
2023-06-02 21:00:00+00:00,23.3,71,0,6.3,0.0,980.3,0.0,21,153
2023-06-02 22:00:00+00:00,23.0,72,0,5.2,0.0,980.3,0.0,22,153
2023-06-02 23:00:00+00:00,22.7,72,0,5.6,0.0,980.5,0.0,23,153
2023-06-03 00:00:00+00:00,23.7,70,0,5.4,0.0,981.1,0.0,0,154
2023-06-03 01:00:00+00:00,25.0,66,19,6.6,0.0,982.1,41.0,1,154
2023-06-03 02:00:00+00:00,26.5,61,17,4.0,0.0,982.9,163.0,2,154
2023-06-03 03:00:00+00:00,28.8,53,0,5.1,0.0,983.4,337.0,3,154
2023-06-03 04:00:00+00:00,30.7,46,2,6.4,0.0,983.8,518.0,4,154
2023-06-03 05:00:00+00:00,31.9,44,1,8.1,0.0,983.8,681.0,5,154
2023-06-03 06:00:00+00:00,33.0,41,0,11.3,0.0,983.4,791.0,6,154
2023-06-03 07:00:00+00:00,33.9,37,0,11.7,0.0,982.5,851.0,7,154
2023-06-03 08:00:00+00:00,34.5,35,0,10.8,0.0,981.7,843.0,8,154
2023-06-03 09:00:00+00:00,34.9,33,0,11.0,0.0,981.1,770.0,9,154
2023-06-03 10:00:00+00:00,34.8,33,0,11.1,0.0,980.7,641.0,10,154
2023-06-03 11:00:00+00:00,34.4,34,0,10.3,0.0,980.3,472.0,11,154
2023-06-03 12:00:00+00:00,34.7,34,3,8.4,0.0,980.4,286.0,12,154
2023-06-03 13:00:00+00:00,33.3,39,71,8.0,0.0,980.7,119.0,13,154
2023-06-03 14:00:00+00:00,31.2,45,100,8.7,0.0,980.9,17.0,14,154
2023-06-03 15:00:00+00:00,30.1,48,70,8.0,0.0,980.7,0.0,15,154
2023-06-03 16:00:00+00:00,28.8,51,82,6.8,0.0,981.1,0.0,16,154
2023-06-03 17:00:00+00:00,27.4,55,99,5.7,0.0,981.7,0.0,17,154
2023-06-03 18:00:00+00:00,26.9,61,100,8.6,0.0,981.4,0.0,18,154
2023-06-03 19:00:00+00:00,26.0,67,34,6.3,0.0,980.7,0.0,19,154
2023-06-03 20:00:00+00:00,24.6,74,53,5.4,0.0,980.3,0.0,20,154
2023-06-03 21:00:00+00:00,24.5,75,96,8.7,0.0,980.1,0.0,21,154
2023-06-03 22:00:00+00:00,24.3,75,20,9.8,0.0,980.2,0.0,22,154
2023-06-03 23:00:00+00:00,23.9,77,0,8.4,0.0,980.4,0.0,23,154
2023-06-04 00:00:00+00:00,25.1,72,0,12.6,0.0,982.6,0.0,0,155
2023-06-04 01:00:00+00:00,25.8,70,100,10.5,0.0,982.7,31.0,1,155
2023-06-04 02:00:00+00:00,27.2,64,100,9.2,0.0,983.1,131.0,2,155
2023-06-04 03:00:00+00:00,29.5,54,100,8.2,0.0,983.1,268.0,3,155
2023-06-04 04:00:00+00:00,31.6,46,100,9.4,0.0,983.2,414.0,4,155
2023-06-04 05:00:00+00:00,33.5,38,100,9.1,0.0,982.9,584.0,5,155
2023-06-04 06:00:00+00:00,34.8,34,33,10.5,0.0,982.5,730.0,6,155
2023-06-04 07:00:00+00:00,35.8,33,17,12.5,0.0,982.0,829.0,7,155
2023-06-04 08:00:00+00:00,36.2,32,17,12.5,0.0,981.2,804.0,8,155
2023-06-04 09:00:00+00:00,31.6,49,70,10.5,1.6,981.8,605.0,9,155
2023-06-04 10:00:00+00:00,33.5,41,72,9.5,0.0,980.5,482.0,10,155
2023-06-04 11:00:00+00:00,33.8,39,12,8.2,0.0,979.7,404.0,11,155
2023-06-04 12:00:00+00:00,30.7,59,6,10.8,0.0,980.2,262.0,12,155
2023-06-04 13:00:00+00:00,30.7,59,28,9.7,0.0,979.8,88.0,13,155
2023-06-04 14:00:00+00:00,29.8,63,5,13.5,0.0,979.9,16.0,14,155
2023-06-04 15:00:00+00:00,28.9,65,0,10.4,0.0,980.1,0.0,15,155
2023-06-04 16:00:00+00:00,27.8,65,2,11.2,0.0,980.5,0.0,16,155
2023-06-04 17:00:00+00:00,26.9,65,0,12.6,0.0,980.9,0.0,17,155
2023-06-04 18:00:00+00:00,26.4,67,0,12.6,0.0,980.7,0.0,18,155
2023-06-04 19:00:00+00:00,26.2,69,0,12.3,0.0,980.1,0.0,19,155
2023-06-04 20:00:00+00:00,25.8,71,0,11.7,0.0,979.5,0.0,20,155
2023-06-04 21:00:00+00:00,25.5,73,0,12.8,0.0,979.1,0.0,21,155
2023-06-04 22:00:00+00:00,25.3,75,0,12.2,0.0,979.1,0.0,22,155
2023-06-04 23:00:00+00:00,25.1,76,0,13.1,0.0,979.4,0.0,23,155
2023-06-05 00:00:00+00:00,25.9,73,0,14.3,0.0,979.3,0.0,0,156
2023-06-05 01:00:00+00:00,27.0,70,22,13.7,0.0,980.3,42.0,1,156
2023-06-05 02:00:00+00:00,28.6,62,20,14.1,0.0,981.0,160.0,2,156
2023-06-05 03:00:00+00:00,30.6,54,0,14.8,0.0,981.3,332.0,3,156
2023-06-05 04:00:00+00:00,32.9,44,0,15.7,0.0,981.6,523.0,4,156
2023-06-05 05:00:00+00:00,34.7,35,5,15.9,0.0,981.9,679.0,5,156
2023-06-05 06:00:00+00:00,35.9,31,14,15.2,0.0,981.6,777.0,6,156
2023-06-05 07:00:00+00:00,36.6,28,12,13.9,0.0,980.9,803.0,7,156
2023-06-05 08:00:00+00:00,36.9,28,13,14.7,0.0,980.0,798.0,8,156
2023-06-05 09:00:00+00:00,37.1,26,43,14.7,0.0,979.1,753.0,9,156
2023-06-05 10:00:00+00:00,36.9,27,35,13.4,0.0,978.7,544.0,10,156
2023-06-05 11:00:00+00:00,36.5,27,64,12.6,0.0,978.7,390.0,11,156
2023-06-05 12:00:00+00:00,36.6,27,65,18.7,0.0,977.8,229.0,12,156
2023-06-05 13:00:00+00:00,27.8,57,33,26.8,0.0,979.2,97.0,13,156
2023-06-05 14:00:00+00:00,28.0,57,55,7.6,0.1,979.9,13.0,14,156
2023-06-05 15:00:00+00:00,28.2,57,15,5.2,0.0,979.2,0.0,15,156
2023-06-05 16:00:00+00:00,27.5,59,2,5.4,0.0,979.6,0.0,16,156
2023-06-05 17:00:00+00:00,27.2,59,3,5.4,0.0,980.0,0.0,17,156
2023-06-05 18:00:00+00:00,27.3,55,0,9.2,0.0,979.6,0.0,18,156
2023-06-05 19:00:00+00:00,26.8,55,0,9.9,0.0,979.1,0.0,19,156
2023-06-05 20:00:00+00:00,26.4,55,0,11.3,0.0,978.7,0.0,20,156
2023-06-05 21:00:00+00:00,26.0,57,0,10.6,0.0,978.4,0.0,21,156
2023-06-05 22:00:00+00:00,25.7,58,0,10.1,0.0,978.5,0.0,22,156
2023-06-05 23:00:00+00:00,25.2,61,0,8.7,0.0,978.6,0.0,23,156
2023-06-06 00:00:00+00:00,24.1,70,0,4.1,0.0,979.9,0.0,0,157
2023-06-06 01:00:00+00:00,26.3,61,0,4.2,0.0,980.4,43.0,1,157
2023-06-06 02:00:00+00:00,28.3,55,0,1.9,0.0,981.3,172.0,2,157
2023-06-06 03:00:00+00:00,31.2,46,0,4.1,0.0,981.6,349.0,3,157
2023-06-06 04:00:00+00:00,34.2,36,0,6.0,0.0,981.9,531.0,4,157
2023-06-06 05:00:00+00:00,36.2,30,1,7.6,0.0,981.9,688.0,5,157
2023-06-06 06:00:00+00:00,37.5,25,30,9.6,0.0,981.2,794.0,6,157
2023-06-06 07:00:00+00:00,38.2,22,20,13.5,0.0,980.6,765.0,7,157
2023-06-06 08:00:00+00:00,38.8,20,84,15.3,0.0,979.7,761.0,8,157
2023-06-06 09:00:00+00:00,37.8,20,62,19.0,0.0,979.0,581.0,9,157
2023-06-06 10:00:00+00:00,37.4,21,32,17.8,0.0,978.3,508.0,10,157
2023-06-06 11:00:00+00:00,37.3,20,7,16.1,0.0,978.0,431.0,11,157
2023-06-06 12:00:00+00:00,35.2,32,5,9.7,0.0,978.0,290.0,12,157
2023-06-06 13:00:00+00:00,33.0,38,25,7.2,0.0,978.3,86.0,13,157
2023-06-06 14:00:00+00:00,32.5,39,12,2.2,0.0,978.5,16.0,14,157
2023-06-06 15:00:00+00:00,30.5,45,46,5.8,0.0,978.9,0.0,15,157
2023-06-06 16:00:00+00:00,29.1,52,2,6.8,0.0,979.0,0.0,16,157
2023-06-06 17:00:00+00:00,28.5,53,0,5.8,0.0,979.4,0.0,17,157
2023-06-06 18:00:00+00:00,27.7,55,0,5.9,0.0,979.3,0.0,18,157
2023-06-06 19:00:00+00:00,27.2,57,0,5.8,0.0,979.0,0.0,19,157
2023-06-06 20:00:00+00:00,26.7,54,0,8.9,0.0,978.9,0.0,20,157
2023-06-06 21:00:00+00:00,25.9,56,0,9.1,0.0,978.8,0.0,21,157
2023-06-06 22:00:00+00:00,25.4,57,0,7.2,0.0,978.9,0.0,22,157
2023-06-06 23:00:00+00:00,25.0,59,0,6.8,0.0,979.0,0.0,23,157
2023-06-07 00:00:00+00:00,25.7,58,0,7.7,0.0,979.4,0.0,0,158
2023-06-07 01:00:00+00:00,27.1,52,0,9.6,0.0,980.3,43.0,1,158
2023-06-07 02:00:00+00:00,29.3,46,0,7.5,0.0,981.1,171.0,2,158
2023-06-07 03:00:00+00:00,32.0,39,0,7.6,0.0,981.3,346.0,3,158
2023-06-07 04:00:00+00:00,34.4,33,0,7.9,0.0,981.2,528.0,4,158
2023-06-07 05:00:00+00:00,36.1,28,0,8.8,0.0,981.1,685.0,5,158
2023-06-07 06:00:00+00:00,37.4,24,15,11.9,0.0,980.7,788.0,6,158
2023-06-07 07:00:00+00:00,38.1,21,14,14.3,0.0,980.3,851.0,7,158
2023-06-07 08:00:00+00:00,38.2,20,10,16.9,0.0,979.7,747.0,8,158
2023-06-07 09:00:00+00:00,38.4,20,30,20.5,0.0,978.9,750.0,9,158
2023-06-07 10:00:00+00:00,37.3,22,11,18.9,0.0,978.3,582.0,10,158
2023-06-07 11:00:00+00:00,36.6,23,0,18.2,0.0,978.0,455.0,11,158
2023-06-07 12:00:00+00:00,37.5,21,0,15.4,0.0,977.8,290.0,12,158
2023-06-07 13:00:00+00:00,36.1,24,1,13.8,0.0,978.3,123.0,13,158
2023-06-07 14:00:00+00:00,33.9,28,1,11.5,0.0,978.3,18.0,14,158
2023-06-07 15:00:00+00:00,32.4,32,0,10.7,0.0,978.9,0.0,15,158
2023-06-07 16:00:00+00:00,30.8,36,0,8.9,0.0,979.4,0.0,16,158
2023-06-07 17:00:00+00:00,29.7,39,0,9.1,0.0,979.9,0.0,17,158
2023-06-07 18:00:00+00:00,29.1,40,0,8.5,0.0,979.8,0.0,18,158
2023-06-07 19:00:00+00:00,28.2,42,0,7.1,0.0,979.3,0.0,19,158
2023-06-07 20:00:00+00:00,26.9,46,0,5.6,0.0,978.8,0.0,20,158
2023-06-07 21:00:00+00:00,26.3,49,0,6.0,0.0,978.6,0.0,21,158
2023-06-07 22:00:00+00:00,25.7,50,0,7.6,0.0,978.6,0.0,22,158
2023-06-07 23:00:00+00:00,25.1,52,0,7.2,0.0,979.1,0.0,23,158
2023-06-08 00:00:00+00:00,25.8,55,0,6.4,0.0,979.9,0.0,0,159
2023-06-08 01:00:00+00:00,27.7,51,0,8.2,0.0,980.4,43.0,1,159
2023-06-08 02:00:00+00:00,29.6,49,0,6.5,0.0,981.0,172.0,2,159
2023-06-08 03:00:00+00:00,32.3,43,6,6.8,0.0,981.4,352.0,3,159
2023-06-08 04:00:00+00:00,34.8,35,8,6.3,0.0,981.4,516.0,4,159
2023-06-08 05:00:00+00:00,36.5,29,3,8.2,0.0,981.3,659.0,5,159
2023-06-08 06:00:00+00:00,38.0,25,26,11.3,0.0,980.7,779.0,6,159
2023-06-08 07:00:00+00:00,38.8,23,23,14.5,0.0,979.9,802.0,7,159
2023-06-08 08:00:00+00:00,39.3,22,1,17.9,0.0,979.2,765.0,8,159
2023-06-08 09:00:00+00:00,39.3,22,28,20.3,0.0,978.5,727.0,9,159
2023-06-08 10:00:00+00:00,38.9,22,26,21.6,0.0,978.0,578.0,10,159
2023-06-08 11:00:00+00:00,38.2,23,12,19.3,0.0,977.4,395.0,11,159
2023-06-08 12:00:00+00:00,37.4,23,20,18.6,0.0,977.2,267.0,12,159
2023-06-08 13:00:00+00:00,37.4,21,14,13.7,0.0,976.3,114.0,13,159
2023-06-08 14:00:00+00:00,34.9,25,1,15.8,0.0,976.5,18.0,14,159
2023-06-08 15:00:00+00:00,33.6,28,0,14.5,0.0,977.3,0.0,15,159
2023-06-08 16:00:00+00:00,31.7,31,0,7.0,0.0,977.5,0.0,16,159
2023-06-08 17:00:00+00:00,29.9,36,0,8.5,0.0,977.4,0.0,17,159
2023-06-08 18:00:00+00:00,29.4,37,0,6.7,0.0,977.1,0.0,18,159
2023-06-08 19:00:00+00:00,28.9,37,0,6.2,0.0,976.7,0.0,19,159
2023-06-08 20:00:00+00:00,28.4,39,0,11.2,0.0,976.4,0.0,20,159
2023-06-08 21:00:00+00:00,27.8,41,0,9.7,0.0,976.2,0.0,21,159
2023-06-08 22:00:00+00:00,27.0,45,0,9.0,0.0,976.1,0.0,22,159
2023-06-08 23:00:00+00:00,26.4,47,0,9.0,0.0,976.1,0.0,23,159
2023-06-09 00:00:00+00:00,26.0,49,0,10.1,0.0,976.4,0.0,0,160
2023-06-09 01:00:00+00:00,29.1,51,6,11.9,0.0,977.8,38.0,1,160
2023-06-09 02:00:00+00:00,31.5,44,3,10.8,0.0,978.0,161.0,2,160
2023-06-09 03:00:00+00:00,33.7,38,2,13.7,0.0,978.7,332.0,3,160
2023-06-09 04:00:00+00:00,36.0,33,0,15.6,0.0,978.8,516.0,4,160
2023-06-09 05:00:00+00:00,37.8,29,1,18.5,0.0,978.4,674.0,5,160
2023-06-09 06:00:00+00:00,39.1,27,5,16.4,0.0,977.7,782.0,6,160
2023-06-09 07:00:00+00:00,40.1,24,10,17.2,0.0,976.8,823.0,7,160
2023-06-09 08:00:00+00:00,40.8,22,43,20.6,0.0,976.0,828.0,8,160
2023-06-09 09:00:00+00:00,40.4,22,14,20.8,0.0,974.9,665.0,9,160
2023-06-09 10:00:00+00:00,40.7,22,27,19.2,0.0,973.9,621.0,10,160
2023-06-09 11:00:00+00:00,40.7,21,21,18.7,0.0,973.2,442.0,11,160
2023-06-09 12:00:00+00:00,39.7,21,31,21.9,0.0,973.0,276.0,12,160
2023-06-09 13:00:00+00:00,38.4,27,50,17.3,0.0,973.9,100.0,13,160
2023-06-09 14:00:00+00:00,36.0,32,32,18.7,0.0,974.3,16.0,14,160
2023-06-09 15:00:00+00:00,34.5,35,5,18.7,0.0,974.4,0.0,15,160
2023-06-09 16:00:00+00:00,33.3,38,2,13.0,0.0,974.8,0.0,16,160
2023-06-09 17:00:00+00:00,32.5,41,0,13.2,0.0,974.8,0.0,17,160
2023-06-09 18:00:00+00:00,32.1,41,0,13.7,0.0,974.5,0.0,18,160
2023-06-09 19:00:00+00:00,31.3,42,0,11.7,0.0,974.2,0.0,19,160
2023-06-09 20:00:00+00:00,30.7,43,0,11.3,0.0,973.7,0.0,20,160
2023-06-09 21:00:00+00:00,30.0,46,0,10.2,0.0,973.8,0.0,21,160
2023-06-09 22:00:00+00:00,29.3,48,0,11.4,0.0,973.9,0.0,22,160
2023-06-09 23:00:00+00:00,28.8,50,0,11.6,0.0,974.2,0.0,23,160
2023-06-10 00:00:00+00:00,30.7,48,0,6.3,0.0,975.1,0.0,0,161
2023-06-10 01:00:00+00:00,26.5,65,46,20.1,0.0,976.5,37.0,1,161
2023-06-10 02:00:00+00:00,30.1,52,48,7.7,0.0,976.6,125.0,2,161
2023-06-10 03:00:00+00:00,34.7,37,12,12.4,0.0,976.7,291.0,3,161
2023-06-10 04:00:00+00:00,36.5,34,8,16.2,0.0,976.8,472.0,4,161
2023-06-10 05:00:00+00:00,37.7,34,8,17.3,0.0,976.8,631.0,5,161
2023-06-10 06:00:00+00:00,39.5,29,9,16.9,0.0,976.3,768.0,6,161
2023-06-10 07:00:00+00:00,40.4,26,38,17.7,0.0,975.6,810.0,7,161
2023-06-10 08:00:00+00:00,39.8,26,76,21.4,0.0,975.3,747.0,8,161
2023-06-10 09:00:00+00:00,39.1,29,17,17.9,0.0,974.4,553.0,9,161
2023-06-10 10:00:00+00:00,39.4,26,3,17.3,0.0,973.7,558.0,10,161
2023-06-10 11:00:00+00:00,38.9,27,20,20.5,0.0,973.7,440.0,11,161
2023-06-10 12:00:00+00:00,39.1,23,45,20.4,0.0,973.0,263.0,12,161
2023-06-10 13:00:00+00:00,37.6,28,30,16.1,0.0,973.5,90.0,13,161
2023-06-10 14:00:00+00:00,36.1,32,11,11.8,0.0,973.9,17.0,14,161
2023-06-10 15:00:00+00:00,34.6,36,1,9.4,0.0,974.5,0.0,15,161
2023-06-10 16:00:00+00:00,32.7,42,0,7.4,0.0,975.1,0.0,16,161
2023-06-10 17:00:00+00:00,31.6,49,0,6.1,0.0,975.2,0.0,17,161
2023-06-10 18:00:00+00:00,31.0,53,2,6.0,0.0,975.0,0.0,18,161
2023-06-10 19:00:00+00:00,30.2,56,0,7.6,0.0,974.7,0.0,19,161
2023-06-10 20:00:00+00:00,29.5,59,0,10.2,0.0,974.3,0.0,20,161
2023-06-10 21:00:00+00:00,29.1,60,0,10.8,0.0,974.4,0.0,21,161
2023-06-10 22:00:00+00:00,28.8,61,0,11.3,0.0,974.4,0.0,22,161
2023-06-10 23:00:00+00:00,28.9,56,0,11.8,0.0,974.5,0.0,23,161
2023-06-11 00:00:00+00:00,28.2,65,0,10.4,0.0,975.4,0.0,0,162
2023-06-11 01:00:00+00:00,28.9,63,22,13.7,0.0,976.4,42.0,1,162
2023-06-11 02:00:00+00:00,30.5,58,1,8.8,0.0,976.9,159.0,2,162
2023-06-11 03:00:00+00:00,33.1,51,0,10.4,0.0,977.2,337.0,3,162
2023-06-11 04:00:00+00:00,34.8,43,1,14.6,0.0,977.3,514.0,4,162
2023-06-11 05:00:00+00:00,36.5,36,0,17.3,0.0,977.2,666.0,5,162
2023-06-11 06:00:00+00:00,37.8,33,1,20.5,0.0,976.6,772.0,6,162
2023-06-11 07:00:00+00:00,38.6,32,4,20.7,0.0,975.8,822.0,7,162
2023-06-11 08:00:00+00:00,39.0,31,14,21.4,0.0,974.9,796.0,8,162
2023-06-11 09:00:00+00:00,39.2,31,13,21.9,0.0,973.6,714.0,9,162
2023-06-11 10:00:00+00:00,39.1,31,12,21.5,0.0,973.0,593.0,10,162
2023-06-11 11:00:00+00:00,38.9,31,11,21.3,0.0,972.7,449.0,11,162
2023-06-11 12:00:00+00:00,37.2,33,7,20.0,0.0,973.4,260.0,12,162
2023-06-11 13:00:00+00:00,36.4,34,3,17.4,0.0,973.8,120.0,13,162
