time,temperature_2m,relative_humidity_2m,cloud_cover,pressure_msl,wind_speed_10m,hour,day_of_year
2023-12-19 13:00:00+00:00,15.8,61,8,1018.8,9.8,13,353
2023-12-19 14:00:00+00:00,14.7,64,45,1019.6,10.5,14,353
2023-12-19 15:00:00+00:00,14.0,66,61,1020.1,11.5,15,353
2023-12-19 16:00:00+00:00,13.4,67,13,1020.2,11.6,16,353
2023-12-19 17:00:00+00:00,12.7,69,4,1020.6,11.3,17,353
2023-12-19 18:00:00+00:00,12.0,71,20,1020.3,10.7,18,353
2023-12-19 19:00:00+00:00,11.4,74,29,1020.3,10.4,19,353
2023-12-19 20:00:00+00:00,10.8,76,65,1020.4,10.1,20,353
2023-12-19 21:00:00+00:00,10.2,78,97,1020.2,9.8,21,353
2023-12-19 22:00:00+00:00,10.0,79,99,1020.0,10.5,22,353
2023-12-19 23:00:00+00:00,9.7,80,23,1019.9,10.4,23,353
2023-12-20 00:00:00+00:00,9.1,84,74,1019.9,9.1,0,354
2023-12-20 01:00:00+00:00,7.9,90,88,1020.7,7.9,1,354
2023-12-20 02:00:00+00:00,7.9,89,97,1021.5,9.0,2,354
2023-12-20 03:00:00+00:00,10.0,80,74,1022.2,10.3,3,354
2023-12-20 04:00:00+00:00,12.8,70,88,1022.7,7.6,4,354
2023-12-20 05:00:00+00:00,15.5,61,95,1022.6,7.9,5,354
2023-12-20 06:00:00+00:00,17.7,54,100,1021.3,9.4,6,354
2023-12-20 07:00:00+00:00,19.2,49,100,1019.9,10.1,7,354
2023-12-20 08:00:00+00:00,20.1,46,100,1018.6,11.2,8,354
2023-12-20 09:00:00+00:00,20.4,45,100,1018.1,10.8,9,354
2023-12-20 10:00:00+00:00,20.2,46,100,1017.6,11.8,10,354
2023-12-20 11:00:00+00:00,19.2,50,100,1017.4,8.7,11,354
2023-12-20 12:00:00+00:00,16.1,63,100,1017.5,6.9,12,354
2023-12-20 13:00:00+00:00,15.5,67,100,1018.2,6.9,13,354
2023-12-20 14:00:00+00:00,14.2,74,100,1018.8,7.1,14,354
2023-12-20 15:00:00+00:00,13.3,78,100,1019.2,6.6,15,354
2023-12-20 16:00:00+00:00,12.9,80,100,1019.5,5.8,16,354
2023-12-20 17:00:00+00:00,11.9,85,100,1019.7,6.8,17,354
2023-12-20 18:00:00+00:00,11.6,85,100,1019.4,6.6,18,354
2023-12-20 19:00:00+00:00,11.2,86,100,1019.1,6.6,19,354
2023-12-20 20:00:00+00:00,10.7,87,100,1018.6,7.2,20,354
2023-12-20 21:00:00+00:00,9.7,91,100,1018.4,7.6,21,354
2023-12-20 22:00:00+00:00,9.3,91,100,1018.1,6.5,22,354
2023-12-20 23:00:00+00:00,9.1,92,100,1018.0,6.6,23,354
2023-12-21 00:00:00+00:00,9.0,92,100,1017.7,7.4,0,355
2023-12-21 01:00:00+00:00,8.1,95,100,1018.8,6.8,1,355
2023-12-21 02:00:00+00:00,8.5,94,100,1019.2,6.4,2,355
2023-12-21 03:00:00+00:00,10.6,86,100,1019.7,9.2,3,355
2023-12-21 04:00:00+00:00,13.2,76,100,1020.4,6.3,4,355
2023-12-21 05:00:00+00:00,15.9,67,50,1020.3,7.2,5,355
2023-12-21 06:00:00+00:00,18.6,57,49,1019.3,9.7,6,355
2023-12-21 07:00:00+00:00,20.3,50,65,1018.0,11.2,7,355
2023-12-21 08:00:00+00:00,21.2,47,84,1016.7,12.5,8,355
2023-12-21 09:00:00+00:00,21.6,45,69,1016.0,13.3,9,355
2023-12-21 10:00:00+00:00,21.3,44,98,1015.8,13.3,10,355
2023-12-21 11:00:00+00:00,20.2,49,98,1015.6,10.7,11,355
2023-12-21 12:00:00+00:00,17.0,60,79,1016.0,8.4,12,355
2023-12-21 13:00:00+00:00,16.3,65,100,1016.9,9.1,13,355
2023-12-21 14:00:00+00:00,15.1,70,100,1017.4,8.2,14,355
2023-12-21 15:00:00+00:00,13.9,76,97,1017.7,7.2,15,355
2023-12-21 16:00:00+00:00,12.4,83,49,1018.2,7.8,16,355
2023-12-21 17:00:00+00:00,11.4,88,77,1018.6,7.8,17,355
2023-12-21 18:00:00+00:00,10.8,89,19,1018.2,7.0,18,355
2023-12-21 19:00:00+00:00,10.2,91,3,1017.7,6.5,19,355
2023-12-21 20:00:00+00:00,9.6,92,19,1017.2,6.9,20,355
2023-12-21 21:00:00+00:00,8.9,93,37,1017.0,7.8,21,355
2023-12-21 22:00:00+00:00,8.6,94,0,1016.7,7.4,22,355
2023-12-21 23:00:00+00:00,8.0,95,0,1016.9,7.8,23,355
2023-12-22 00:00:00+00:00,8.1,95,0,1017.2,5.7,0,356
2023-12-22 01:00:00+00:00,7.5,96,0,1018.3,5.8,1,356
2023-12-22 02:00:00+00:00,7.1,97,0,1019.1,5.5,2,356
2023-12-22 03:00:00+00:00,9.8,90,41,1019.8,5.8,3,356
2023-12-22 04:00:00+00:00,13.0,79,100,1020.3,3.4,4,356
2023-12-22 05:00:00+00:00,16.0,69,94,1020.2,3.1,5,356
2023-12-22 06:00:00+00:00,18.3,59,81,1019.1,2.7,6,356
2023-12-22 07:00:00+00:00,19.9,50,1,1017.5,1.8,7,356
2023-12-22 08:00:00+00:00,20.9,45,85,1016.2,3.0,8,356
2023-12-22 09:00:00+00:00,21.4,44,48,1015.3,3.2,9,356
2023-12-22 10:00:00+00:00,21.5,44,37,1015.2,1.8,10,356
2023-12-22 11:00:00+00:00,20.4,52,66,1015.6,3.4,11,356
2023-12-22 12:00:00+00:00,16.7,66,100,1016.1,7.6,12,356
2023-12-22 13:00:00+00:00,16.6,69,80,1017.0,6.7,13,356
2023-12-22 14:00:00+00:00,15.2,75,7,1017.5,7.7,14,356
2023-12-22 15:00:00+00:00,13.8,83,26,1017.6,9.7,15,356
2023-12-22 16:00:00+00:00,14.3,80,0,1018.3,7.8,16,356
2023-12-22 17:00:00+00:00,15.1,76,4,1018.8,6.2,17,356
2023-12-22 18:00:00+00:00,12.3,87,6,1018.8,6.9,18,356
2023-12-22 19:00:00+00:00,11.4,90,92,1018.7,7.3,19,356
2023-12-22 20:00:00+00:00,11.1,91,69,1018.7,5.7,20,356
2023-12-22 21:00:00+00:00,11.1,92,98,1018.9,4.3,21,356
2023-12-22 22:00:00+00:00,11.3,91,91,1017.8,8.7,22,356
2023-12-22 23:00:00+00:00,12.6,85,96,1017.3,9.4,23,356
2023-12-23 00:00:00+00:00,11.9,91,72,1018.2,5.4,0,357
2023-12-23 01:00:00+00:00,12.3,88,8,1018.3,8.4,1,357
2023-12-23 02:00:00+00:00,11.5,88,9,1019.7,7.9,2,357
2023-12-23 03:00:00+00:00,13.2,84,0,1021.0,8.5,3,357
2023-12-23 04:00:00+00:00,15.9,75,0,1022.1,5.2,4,357
2023-12-23 05:00:00+00:00,18.3,67,0,1022.3,4.9,5,357
2023-12-23 06:00:00+00:00,19.9,59,0,1021.7,4.3,6,357
2023-12-23 07:00:00+00:00,21.0,53,0,1020.6,4.9,7,357
2023-12-23 08:00:00+00:00,21.7,48,0,1019.6,4.8,8,357
2023-12-23 09:00:00+00:00,22.1,46,0,1018.9,6.9,9,357
2023-12-23 10:00:00+00:00,21.9,45,0,1018.7,7.3,10,357
2023-12-23 11:00:00+00:00,21.0,50,0,1018.5,5.8,11,357
2023-12-23 12:00:00+00:00,16.8,68,0,1018.8,9.0,12,357
2023-12-23 13:00:00+00:00,17.3,68,0,1019.6,6.8,13,357
2023-12-23 14:00:00+00:00,19.1,60,0,1020.1,2.8,14,357
2023-12-23 15:00:00+00:00,18.2,64,0,1020.6,4.2,15,357
2023-12-23 16:00:00+00:00,16.0,74,0,1021.2,6.4,16,357
2023-12-23 17:00:00+00:00,15.5,77,0,1021.4,6.6,17,357
2023-12-23 18:00:00+00:00,15.3,77,0,1021.3,4.9,18,357
2023-12-23 19:00:00+00:00,15.1,78,0,1020.8,2.4,19,357
2023-12-23 20:00:00+00:00,11.0,94,0,1020.7,7.5,20,357
2023-12-23 21:00:00+00:00,10.6,95,0,1020.7,8.8,21,357
2023-12-23 22:00:00+00:00,12.6,89,0,1020.8,5.8,22,357
2023-12-23 23:00:00+00:00,12.7,88,0,1020.7,5.6,23,357
2023-12-24 00:00:00+00:00,12.5,88,0,1021.2,4.1,0,358
2023-12-24 01:00:00+00:00,11.1,92,0,1022.0,3.0,1,358
2023-12-24 02:00:00+00:00,9.7,95,0,1022.4,4.0,2,358
2023-12-24 03:00:00+00:00,12.0,92,15,1023.1,5.8,3,358
2023-12-24 04:00:00+00:00,15.2,81,1,1023.7,2.2,4,358
2023-12-24 05:00:00+00:00,18.5,68,0,1024.0,2.4,5,358
2023-12-24 06:00:00+00:00,20.6,58,71,1023.1,1.5,6,358
2023-12-24 07:00:00+00:00,21.9,52,1,1021.8,3.3,7,358
2023-12-24 08:00:00+00:00,22.6,48,0,1020.5,5.1,8,358
2023-12-24 09:00:00+00:00,22.9,46,0,1019.8,6.7,9,358
2023-12-24 10:00:00+00:00,22.7,46,0,1019.4,8.7,10,358
2023-12-24 11:00:00+00:00,21.7,51,0,1019.0,7.4,11,358
2023-12-24 12:00:00+00:00,17.5,69,0,1019.2,9.2,12,358
2023-12-24 13:00:00+00:00,17.3,74,0,1020.1,8.8,13,358
2023-12-24 14:00:00+00:00,16.5,78,0,1020.6,6.8,14,358
2023-12-24 15:00:00+00:00,15.6,82,6,1020.7,7.5,15,358
2023-12-24 16:00:00+00:00,14.7,86,19,1021.0,7.4,16,358
2023-12-24 17:00:00+00:00,13.3,90,2,1021.2,7.9,17,358
2023-12-24 18:00:00+00:00,12.2,92,0,1020.4,8.0,18,358
2023-12-24 19:00:00+00:00,12.2,91,0,1019.6,5.8,19,358
2023-12-24 20:00:00+00:00,11.9,92,0,1019.3,6.8,20,358
2023-12-24 21:00:00+00:00,11.5,93,0,1019.1,7.6,21,358
2023-12-24 22:00:00+00:00,11.2,94,0,1019.0,7.6,22,358
2023-12-24 23:00:00+00:00,11.0,94,0,1019.0,7.6,23,358
2023-12-25 00:00:00+00:00,10.9,94,0,1019.1,8.4,0,359
2023-12-25 01:00:00+00:00,10.7,95,0,1019.8,8.9,1,359
2023-12-25 02:00:00+00:00,10.7,95,0,1020.3,10.1,2,359
2023-12-25 03:00:00+00:00,12.4,90,0,1020.6,12.2,3,359
2023-12-25 04:00:00+00:00,15.0,81,0,1021.4,9.4,4,359
2023-12-25 05:00:00+00:00,17.7,71,0,1021.9,9.1,5,359
2023-12-25 06:00:00+00:00,19.9,61,0,1021.0,9.5,6,359
2023-12-25 07:00:00+00:00,21.5,54,0,1020.1,10.0,7,359
2023-12-25 08:00:00+00:00,22.4,50,0,1019.0,9.7,8,359
2023-12-25 09:00:00+00:00,22.9,48,0,1018.1,9.2,9,359
2023-12-25 10:00:00+00:00,22.8,47,0,1017.7,8.7,10,359
2023-12-25 11:00:00+00:00,21.9,51,0,1017.7,6.5,11,359
2023-12-25 12:00:00+00:00,17.6,70,0,1017.7,9.1,12,359
2023-12-25 13:00:00+00:00,16.9,75,0,1018.6,7.4,13,359
2023-12-25 14:00:00+00:00,15.8,79,0,1018.7,8.0,14,359
2023-12-25 15:00:00+00:00,14.9,84,0,1018.8,8.3,15,359
2023-12-25 16:00:00+00:00,14.0,87,0,1018.9,8.2,16,359
2023-12-25 17:00:00+00:00,13.2,89,0,1019.2,7.2,17,359
2023-12-25 18:00:00+00:00,12.5,90,3,1018.9,6.9,18,359
2023-12-25 19:00:00+00:00,11.8,92,6,1018.2,6.5,19,359
2023-12-25 20:00:00+00:00,11.3,93,16,1017.9,6.3,20,359
2023-12-25 21:00:00+00:00,10.8,94,1,1017.7,6.6,21,359
2023-12-25 22:00:00+00:00,10.1,94,29,1017.5,7.7,22,359
2023-12-25 23:00:00+00:00,9.5,95,96,1017.4,8.0,23,359
2023-12-26 00:00:00+00:00,9.6,95,100,1017.8,5.8,0,360
2023-12-26 01:00:00+00:00,10.0,94,100,1019.0,6.1,1,360
2023-12-26 02:00:00+00:00,9.7,95,98,1019.5,5.8,2,360
2023-12-26 03:00:00+00:00,11.8,89,95,1020.2,7.2,3,360
2023-12-26 04:00:00+00:00,15.0,78,100,1020.9,4.7,4,360
2023-12-26 05:00:00+00:00,17.7,67,100,1021.3,4.6,5,360
2023-12-26 06:00:00+00:00,19.9,58,98,1020.5,5.3,6,360
2023-12-26 07:00:00+00:00,21.4,52,100,1019.5,5.6,7,360
2023-12-26 08:00:00+00:00,22.3,47,100,1018.6,5.4,8,360
2023-12-26 09:00:00+00:00,22.7,44,100,1018.0,5.9,9,360
2023-12-26 10:00:00+00:00,22.5,45,97,1018.2,6.5,10,360
2023-12-26 11:00:00+00:00,21.5,52,85,1018.3,4.2,11,360
2023-12-26 12:00:00+00:00,18.4,64,99,1018.8,7.1,12,360
2023-12-26 13:00:00+00:00,16.6,73,73,1019.2,8.2,13,360
2023-12-26 14:00:00+00:00,17.0,71,100,1019.5,6.7,14,360
2023-12-26 15:00:00+00:00,16.4,73,100,1019.8,6.3,15,360
2023-12-26 16:00:00+00:00,15.4,77,99,1020.2,6.7,16,360
2023-12-26 17:00:00+00:00,14.3,80,91,1020.2,7.6,17,360
2023-12-26 18:00:00+00:00,13.2,83,100,1019.9,8.0,18,360
2023-12-26 19:00:00+00:00,11.2,90,98,1019.8,10.1,19,360
2023-12-26 20:00:00+00:00,10.9,90,96,1019.4,9.5,20,360
2023-12-26 21:00:00+00:00,12.4,84,80,1019.2,7.1,21,360
2023-12-26 22:00:00+00:00,10.4,90,69,1019.1,7.7,22,360
2023-12-26 23:00:00+00:00,9.6,93,0,1019.1,7.7,23,360
2023-12-27 00:00:00+00:00,9.2,93,0,1019.3,6.7,0,361
2023-12-27 01:00:00+00:00,8.5,95,0,1020.5,6.1,1,361
2023-12-27 02:00:00+00:00,8.7,96,3,1021.2,5.0,2,361
2023-12-27 03:00:00+00:00,10.9,92,1,1022.0,8.0,3,361
2023-12-27 04:00:00+00:00,14.2,80,0,1023.1,5.7,4,361
2023-12-27 05:00:00+00:00,17.0,69,0,1023.4,5.2,5,361
2023-12-27 06:00:00+00:00,19.0,61,0,1022.6,5.6,6,361
2023-12-27 07:00:00+00:00,20.4,56,0,1021.4,6.4,7,361
2023-12-27 08:00:00+00:00,21.2,53,16,1020.1,6.9,8,361
2023-12-27 09:00:00+00:00,21.7,51,34,1019.5,7.8,9,361
2023-12-27 10:00:00+00:00,21.6,52,30,1019.2,8.5,10,361
2023-12-27 11:00:00+00:00,20.8,55,7,1018.9,6.8,11,361
2023-12-27 12:00:00+00:00,16.6,74,0,1018.9,9.8,12,361
2023-12-27 13:00:00+00:00,14.6,86,0,1019.5,9.0,13,361
2023-12-27 14:00:00+00:00,13.9,88,0,1019.8,8.9,14,361
2023-12-27 15:00:00+00:00,13.6,89,0,1019.9,6.6,15,361
2023-12-27 16:00:00+00:00,12.9,91,0,1020.1,6.6,16,361
2023-12-27 17:00:00+00:00,12.5,92,0,1020.1,7.1,17,361
2023-12-27 18:00:00+00:00,12.2,92,0,1019.6,7.4,18,361
2023-12-27 19:00:00+00:00,11.9,93,0,1018.9,7.1,19,361
2023-12-27 20:00:00+00:00,11.6,94,0,1018.6,7.2,20,361
2023-12-27 21:00:00+00:00,11.3,95,0,1018.4,7.3,21,361
2023-12-27 22:00:00+00:00,10.8,96,0,1018.3,7.1,22,361
2023-12-27 23:00:00+00:00,10.3,97,0,1018.1,6.7,23,361
2023-12-28 00:00:00+00:00,9.8,98,0,1018.3,6.5,0,362
2023-12-28 01:00:00+00:00,9.9,99,95,1019.5,7.2,1,362
2023-12-28 02:00:00+00:00,9.7,99,100,1020.0,6.9,2,362
2023-12-28 03:00:00+00:00,10.7,98,100,1020.6,7.3,3,362
2023-12-28 04:00:00+00:00,11.8,96,100,1021.3,6.9,4,362
2023-12-28 05:00:00+00:00,14.5,85,12,1021.6,6.0,5,362
2023-12-28 06:00:00+00:00,17.1,74,4,1020.4,5.7,6,362
2023-12-28 07:00:00+00:00,19.1,64,0,1019.2,5.5,7,362
2023-12-28 08:00:00+00:00,20.3,57,0,1018.2,5.7,8,362
2023-12-28 09:00:00+00:00,20.9,55,0,1017.5,5.9,9,362
2023-12-28 10:00:00+00:00,20.8,55,0,1017.4,6.7,10,362
2023-12-28 11:00:00+00:00,20.0,61,0,1017.5,6.9,11,362
2023-12-28 12:00:00+00:00,16.2,81,0,1017.7,8.9,12,362
2023-12-28 13:00:00+00:00,13.4,89,0,1018.9,9.0,13,362
2023-12-28 14:00:00+00:00,12.4,92,0,1019.3,10.3,14,362
2023-12-28 15:00:00+00:00,12.9,89,0,1019.6,8.7,15,362
2023-12-28 16:00:00+00:00,14.3,85,0,1020.0,6.5,16,362
2023-12-28 17:00:00+00:00,13.5,88,0,1019.9,6.3,17,362
2023-12-28 18:00:00+00:00,12.5,92,0,1019.9,5.5,18,362
2023-12-28 19:00:00+00:00,11.9,95,0,1019.6,3.9,19,362
2023-12-28 20:00:00+00:00,11.5,99,0,1019.3,2.5,20,362
2023-12-28 21:00:00+00:00,10.7,100,99,1019.0,3.2,21,362
2023-12-28 22:00:00+00:00,9.0,100,100,1018.9,4.6,22,362
2023-12-28 23:00:00+00:00,8.3,100,100,1019.0,4.7,23,362
2023-12-29 00:00:00+00:00,8.3,99,100,1019.3,2.3,0,363
2023-12-29 01:00:00+00:00,9.0,97,100,1020.4,0.4,1,363
2023-12-29 02:00:00+00:00,9.3,99,100,1021.2,0.4,2,363
2023-12-29 03:00:00+00:00,10.3,98,100,1021.9,0.7,3,363
2023-12-29 04:00:00+00:00,11.5,95,100,1022.5,1.6,4,363
2023-12-29 05:00:00+00:00,13.4,95,100,1022.6,2.3,5,363
2023-12-29 06:00:00+00:00,16.2,82,38,1021.8,1.5,6,363
2023-12-29 07:00:00+00:00,18.2,73,14,1020.3,2.5,7,363
2023-12-29 08:00:00+00:00,19.4,66,0,1019.1,1.9,8,363
2023-12-29 09:00:00+00:00,20.1,62,0,1018.2,1.5,9,363
2023-12-29 10:00:00+00:00,20.2,61,55,1017.7,2.1,10,363
2023-12-29 11:00:00+00:00,19.7,63,99,1017.8,3.3,11,363
2023-12-29 12:00:00+00:00,17.3,75,100,1017.9,5.2,12,363
2023-12-29 13:00:00+00:00,15.5,79,100,1019.0,5.8,13,363
2023-12-29 14:00:00+00:00,15.4,79,100,1019.6,0.8,14,363
2023-12-29 15:00:00+00:00,13.9,85,96,1019.6,3.4,15,363
2023-12-29 16:00:00+00:00,11.7,94,99,1019.6,4.3,16,363
2023-12-29 17:00:00+00:00,10.7,98,97,1019.8,4.5,17,363
2023-12-29 18:00:00+00:00,9.3,100,100,1019.6,6.4,18,363
2023-12-29 19:00:00+00:00,9.0,100,100,1019.2,6.9,19,363
2023-12-29 20:00:00+00:00,9.0,100,100,1018.9,7.0,20,363
2023-12-29 21:00:00+00:00,9.0,100,100,1018.5,7.5,21,363
2023-12-29 22:00:00+00:00,9.2,100,100,1018.3,6.0,22,363
2023-12-29 23:00:00+00:00,9.2,100,100,1018.0,4.7,23,363
2023-12-30 00:00:00+00:00,9.5,100,100,1017.9,3.8,0,364
2023-12-30 01:00:00+00:00,9.5,99,100,1019.5,3.3,1,364
2023-12-30 02:00:00+00:00,9.7,99,100,1019.9,3.0,2,364
2023-12-30 03:00:00+00:00,10.4,98,100,1020.5,2.2,3,364
2023-12-30 04:00:00+00:00,11.4,97,100,1021.2,1.5,4,364
2023-12-30 05:00:00+00:00,13.1,92,100,1021.4,1.3,5,364
2023-12-30 06:00:00+00:00,16.1,80,100,1020.4,1.1,6,364
2023-12-30 07:00:00+00:00,17.7,72,100,1019.3,0.8,7,364
2023-12-30 08:00:00+00:00,18.5,69,100,1018.1,2.6,8,364
2023-12-30 09:00:00+00:00,19.0,67,100,1017.3,4.5,9,364
2023-12-30 10:00:00+00:00,18.7,68,100,1016.8,6.0,10,364
2023-12-30 11:00:00+00:00,18.1,70,100,1016.7,7.0,11,364
2023-12-30 12:00:00+00:00,15.9,82,100,1016.8,5.4,12,364
2023-12-30 13:00:00+00:00,13.1,92,100,1018.0,6.5,13,364
2023-12-30 14:00:00+00:00,12.2,95,100,1018.2,7.2,14,364
2023-12-30 15:00:00+00:00,11.7,95,100,1018.4,7.6,15,364
2023-12-30 16:00:00+00:00,11.1,96,83,1018.5,7.8,16,364
2023-12-30 17:00:00+00:00,10.1,98,98,1018.3,9.3,17,364
2023-12-30 18:00:00+00:00,10.1,98,54,1018.2,7.1,18,364
2023-12-30 19:00:00+00:00,9.4,100,98,1018.0,6.2,19,364
2023-12-30 20:00:00+00:00,9.0,100,100,1018.3,6.4,20,364
2023-12-30 21:00:00+00:00,9.0,100,100,1018.0,5.6,21,364
2023-12-30 22:00:00+00:00,9.9,99,100,1017.7,3.1,22,364
2023-12-30 23:00:00+00:00,9.7,100,100,1017.6,3.6,23,364
2023-12-31 00:00:00+00:00,9.5,100,100,1017.8,3.1,0,365
2023-12-31 01:00:00+00:00,11.7,92,17,1019.3,3.5,1,365
2023-12-31 02:00:00+00:00,12.0,91,25,1019.9,2.5,2,365
2023-12-31 03:00:00+00:00,12.9,88,32,1020.5,1.9,3,365
2023-12-31 04:00:00+00:00,14.0,77,20,1021.0,3.1,4,365
2023-12-31 05:00:00+00:00,15.1,72,20,1021.0,3.6,5,365
2023-12-31 06:00:00+00:00,16.3,68,20,1020.2,3.0,6,365
2023-12-31 07:00:00+00:00,17.5,63,11,1019.0,3.1,7,365
2023-12-31 08:00:00+00:00,18.3,60,3,1018.0,2.7,8,365
2023-12-31 09:00:00+00:00,18.7,59,1,1017.0,2.3,9,365
2023-12-31 10:00:00+00:00,18.7,58,0,1016.3,2.6,10,365
2023-12-31 11:00:00+00:00,18.2,60,1,1016.2,4.0,11,365
2023-12-31 12:00:00+00:00,14.8,80,0,1016.3,8.0,12,365
2023-12-31 13:00:00+00:00,13.7,76,13,1018.2,4.1,13,365
2023-12-31 14:00:00+00:00,11.1,88,7,1018.7,6.8,14,365
2023-12-31 15:00:00+00:00,10.2,91,0,1019.0,6.6,15,365
2023-12-31 16:00:00+00:00,9.3,94,0,1019.0,7.0,16,365
2023-12-31 17:00:00+00:00,8.4,96,0,1019.1,7.2,17,365
2023-12-31 18:00:00+00:00,7.6,98,0,1018.9,7.2,18,365
2023-12-31 19:00:00+00:00,7.0,99,0,1018.7,6.9,19,365
2023-12-31 20:00:00+00:00,6.8,100,0,1018.7,6.9,20,365
2023-12-31 21:00:00+00:00,6.8,100,100,1018.5,5.2,21,365
2023-12-31 22:00:00+00:00,5.9,100,100,1018.5,4.6,22,365
2023-12-31 23:00:00+00:00,6.4,99,100,1018.6,3.3,23,365
2024-01-01 00:00:00+00:00,6.4,100,100,1018.7,3.8,0,1
2024-01-01 01:00:00+00:00,10.1,88,100,1019.8,4.0,1,1
2024-01-01 02:00:00+00:00,10.4,87,100,1020.2,4.0,2,1
2024-01-01 03:00:00+00:00,11.2,85,100,1020.8,5.8,3,1
2024-01-01 04:00:00+00:00,11.8,80,73,1021.4,5.8,4,1
2024-01-01 05:00:00+00:00,12.8,72,78,1021.4,4.7,5,1
2024-01-01 06:00:00+00:00,13.7,70,62,1020.5,3.3,6,1
2024-01-01 07:00:00+00:00,14.8,67,39,1019.3,3.4,7,1
2024-01-01 08:00:00+00:00,15.6,62,31,1018.1,4.8,8,1
2024-01-01 09:00:00+00:00,16.1,62,21,1017.2,6.4,9,1
2024-01-01 10:00:00+00:00,16.2,62,11,1016.7,7.7,10,1
2024-01-01 11:00:00+00:00,15.6,66,3,1016.5,8.2,11,1
2024-01-01 12:00:00+00:00,13.1,80,1,1016.7,5.6,12,1
2024-01-01 13:00:00+00:00,10.5,90,10,1018.4,6.1,13,1
2024-01-01 14:00:00+00:00,9.6,93,0,1019.0,5.9,14,1
2024-01-01 15:00:00+00:00,8.9,93,0,1019.3,6.0,15,1
2024-01-01 16:00:00+00:00,7.9,95,0,1019.5,5.7,16,1
2024-01-01 17:00:00+00:00,7.1,96,0,1019.6,6.5,17,1
2024-01-01 18:00:00+00:00,6.5,97,0,1019.2,7.0,18,1
2024-01-01 19:00:00+00:00,5.7,98,0,1019.0,8.2,19,1
2024-01-01 20:00:00+00:00,5.4,99,0,1018.4,7.9,20,1
2024-01-01 21:00:00+00:00,4.8,100,0,1018.3,7.7,21,1
2024-01-01 22:00:00+00:00,4.6,100,0,1018.1,6.4,22,1
2024-01-01 23:00:00+00:00,4.7,100,100,1018.0,4.9,23,1
2024-01-02 00:00:00+00:00,4.7,100,100,1018.1,4.3,0,2
2024-01-02 01:00:00+00:00,7.6,93,98,1019.1,6.1,1,2
2024-01-02 02:00:00+00:00,7.9,93,89,1020.0,5.3,2,2
2024-01-02 03:00:00+00:00,8.8,90,90,1020.7,5.5,3,2
2024-01-02 04:00:00+00:00,10.0,82,77,1021.4,4.0,4,2
2024-01-02 05:00:00+00:00,11.2,73,65,1021.3,1.1,5,2
2024-01-02 06:00:00+00:00,12.3,69,64,1020.2,1.1,6,2
2024-01-02 07:00:00+00:00,13.5,66,11,1018.8,2.2,7,2
2024-01-02 08:00:00+00:00,14.6,63,8,1017.7,3.3,8,2
2024-01-02 09:00:00+00:00,15.2,63,4,1016.7,4.0,9,2
2024-01-02 10:00:00+00:00,15.3,64,1,1016.2,5.6,10,2
2024-01-02 11:00:00+00:00,14.7,66,3,1016.1,6.8,11,2
2024-01-02 12:00:00+00:00,11.6,82,1,1016.3,7.9,12,2
2024-01-02 13:00:00+00:00,9.6,90,2,1017.8,6.4,13,2
2024-01-02 14:00:00+00:00,8.8,92,0,1018.2,6.9,14,2
2024-01-02 15:00:00+00:00,7.9,93,0,1018.2,6.6,15,2
2024-01-02 16:00:00+00:00,6.8,95,0,1018.5,8.2,16,2
2024-01-02 17:00:00+00:00,6.5,95,1,1018.6,7.2,17,2
2024-01-02 18:00:00+00:00,6.3,96,0,1018.3,6.5,18,2
2024-01-02 19:00:00+00:00,6.0,96,0,1018.1,6.1,19,2
2024-01-02 20:00:00+00:00,5.1,99,29,1018.1,6.9,20,2
2024-01-02 21:00:00+00:00,4.8,100,54,1018.0,7.8,21,2
2024-01-02 22:00:00+00:00,5.2,100,100,1017.7,6.8,22,2
2024-01-02 23:00:00+00:00,5.7,100,100,1017.6,5.4,23,2
2024-01-03 00:00:00+00:00,5.2,100,100,1017.7,2.6,0,3
2024-01-03 01:00:00+00:00,6.2,99,100,1018.7,4.2,1,3
2024-01-03 02:00:00+00:00,6.7,100,100,1019.3,3.8,2,3
2024-01-03 03:00:00+00:00,7.7,98,100,1020.0,3.1,3,3
2024-01-03 04:00:00+00:00,8.9,98,100,1020.8,3.6,4,3
2024-01-03 05:00:00+00:00,10.2,92,100,1020.9,3.1,5,3
2024-01-03 06:00:00+00:00,12.7,81,52,1019.9,2.9,6,3
2024-01-03 07:00:00+00:00,14.7,69,62,1018.6,0.8,7,3
2024-01-03 08:00:00+00:00,15.5,66,39,1017.3,4.2,8,3
2024-01-03 09:00:00+00:00,15.9,65,19,1016.6,6.8,9,3
2024-01-03 10:00:00+00:00,15.8,66,20,1016.4,7.1,10,3
2024-01-03 11:00:00+00:00,15.2,68,14,1016.3,7.0,11,3
2024-01-03 12:00:00+00:00,12.4,83,0,1016.5,8.2,12,3
2024-01-03 13:00:00+00:00,11.6,81,0,1017.4,10.4,13,3
2024-01-03 14:00:00+00:00,10.2,87,0,1017.6,8.7,14,3
2024-01-03 15:00:00+00:00,9.1,93,6,1017.9,6.8,15,3
2024-01-03 16:00:00+00:00,8.3,94,10,1018.1,5.3,16,3
2024-01-03 17:00:00+00:00,7.6,96,12,1018.3,5.4,17,3
2024-01-03 18:00:00+00:00,7.6,96,11,1018.1,5.2,18,3
2024-01-03 19:00:00+00:00,7.3,96,7,1017.9,5.5,19,3
