user_id,day_type,transport_mode,distance_km,electricity_kwh,renewable_usage_pct,food_type,screen_time_hours,waste_generated_kg,eco_actions,carbon_footprint_kg,carbon_impact_level,unfccc_opportunity,cbd_opportunity,unccd_opportunity
92,Weekend,Bike,10.58,6.17,25,Mixed,6.3,1.21,0,8.74,Medium,0.5084833333333334,0.2178,0.3388
92,Weekend,Walk,4.51,7.31,25,Mixed,3.2,0.82,1,8.58,Medium,0.4744083333333334,0.1476,0.22959999999999997
92,Weekend,Bus,6.48,6.42,75,Mixed,3.1,1.22,1,6.4,Medium,0.3664,0.21960000000000002,0.3416
92,Weekend,Walk,10.0,7.81,0,Non-Veg,6.8,0.36,1,11.94,High,0.6113666666666667,0.6148,0.4008
93,Weekend,Bus,5.78,6.13,25,Mixed,8.4,0.77,3,7.46,Medium,0.44701666666666673,0.1386,0.21559999999999996
93,Weekday,EV,18.55,6.22,50,Non-Veg,2.6,0.63,2,8.75,Medium,0.5599416666666667,0.6634000000000001,0.47639999999999993
93,Weekend,Bus,0.5,7.9,75,Veg,3.4,0.69,0,4.49,Low,0.34591666666666665,0.1242,0.19319999999999998
93,Weekend,Car,11.05,5.55,0,Veg,5.3,0.74,1,9.36,Medium,0.541625,0.1332,0.2072
93,Weekday,Bike,10.81,5.08,0,Non-Veg,7.5,0.34,0,10.07,Medium,0.5213916666666667,0.6112000000000001,0.3952
93,Weekday,Car,11.36,6.35,0,Mixed,8.9,0.61,1,11.43,High,0.5748333333333333,0.10980000000000001,0.1708
93,Weekday,Bike,11.6,7.28,50,Mixed,8.9,0.45,0,7.03,Medium,0.5119333333333334,0.081,0.126
94,Weekday,Walk,15.93,4.17,50,Mixed,5.0,0.28,0,5.55,Low,0.452025,0.050400000000000014,0.0784
94,Weekend,Car,7.58,4.82,25,Non-Veg,5.7,0.1,2,9.37,Medium,0.4214833333333334,0.5680000000000001,0.32799999999999996
94,Weekend,Bus,4.02,5.56,100,Veg,5.6,0.54,1,2.57,Low,0.25411666666666666,0.09720000000000001,0.1512
94,Weekday,Bus,5.41,5.43,0,Non-Veg,4.8,0.35,0,10.8,Medium,0.466725,0.613,0.39799999999999996
94,Weekend,Bus,6.6,5.23,0,Veg,4.2,0.1,0,6.94,Medium,0.47426666666666667,0.018000000000000002,0.027999999999999997
94,Weekday,Car,11.36,5.12,25,Veg,8.4,0.44,0,8.06,Medium,0.47973333333333334,0.0792,0.1232
94,Weekend,EV,6.1,7.68,50,Veg,9.0,0.41,0,5.89,Low,0.45785,0.0738,0.11479999999999999
95,Weekday,EV,2.43,7.66,0,Non-Veg,8.8,0.71,1,12.33,High,0.5112416666666666,0.6778000000000001,0.49879999999999997
95,Weekday,Bus,16.71,9.5,25,Veg,8.9,0.8,1,9.74,Medium,0.7072083333333334,0.14400000000000002,0.22399999999999998
95,Weekend,Bike,3.56,7.05,25,Mixed,4.4,1.0,2,8.24,Medium,0.453,0.18,0.27999999999999997
95,Weekday,Bike,10.61,8.07,0,Mixed,3.6,0.61,1,10.44,Medium,0.628525,0.10980000000000001,0.1708
95,Weekday,EV,0.5,7.2,100,Non-Veg,6.0,0.93,2,5.83,Low,0.27025,0.7174,0.5604
95,Weekday,Walk,12.8,5.97,25,Non-Veg,8.1,0.54,0,9.82,Medium,0.5289,0.6472,0.4512
95,Weekday,Bike,9.0,3.89,75,Non-Veg,8.8,0.34,2,5.9,Low,0.30513333333333337,0.6112000000000001,0.3952
96,Weekday,Bike,9.61,4.02,0,Veg,5.4,0.56,1,5.56,Low,0.467525,0.10080000000000003,0.1568
96,Weekday,Bus,6.72,3.03,25,Mixed,8.9,0.96,2,6.25,Medium,0.3451,0.1728,0.2688
96,Weekday,Walk,7.56,6.03,25,Non-Veg,7.2,0.84,0,10.21,Medium,0.4656,0.7012,0.5352
96,Weekend,Bus,5.44,9.02,0,Mixed,2.9,0.69,2,11.36,High,0.5987333333333333,0.1242,0.19319999999999998
96,Weekday,Car,7.52,5.08,0,Non-Veg,4.9,0.64,1,11.61,High,0.4802666666666667,0.6652,0.47919999999999996
96,Weekday,Bike,6.77,3.98,100,Mixed,8.7,0.67,0,4.31,Low,0.2305583333333333,0.12060000000000001,0.1876
96,Weekday,Bike,14.93,4.8,25,Mixed,7.4,0.62,2,6.4,Medium,0.512625,0.1116,0.1736
97,Weekend,Car,4.41,6.37,50,Non-Veg,2.1,0.43,2,8.76,Medium,0.38869166666666666,0.6274000000000001,0.4204
97,Weekend,Bus,2.34,5.6,25,Non-Veg,7.1,0.96,2,9.48,Medium,0.3845833333333334,0.7228000000000001,0.5688
97,Weekday,EV,16.34,9.56,75,Veg,3.1,0.86,0,5.65,Low,0.6047833333333335,0.1548,0.2408
97,Weekday,EV,18.23,2.96,25,Mixed,8.2,0.72,2,6.11,Medium,0.48640833333333333,0.1296,0.2016
97,Weekday,Bike,4.14,6.52,0,Veg,5.5,0.55,1,7.61,Medium,0.4908166666666667,0.099,0.154
97,Weekday,Bike,8.62,5.59,50,Mixed,7.7,0.84,1,6.4,Medium,0.4127166666666666,0.1512,0.2352
97,Weekend,Walk,10.14,7.48,25,Veg,6.5,1.12,0,7.94,Medium,0.5510166666666667,0.20160000000000006,0.3136
98,Weekday,Bus,2.03,6.28,0,Mixed,5.8,0.6,0,9.53,Medium,0.4556416666666667,0.10800000000000001,0.16799999999999998
98,Weekend,Walk,9.98,7.66,0,Mixed,2.7,0.28,0,10.12,Medium,0.6056166666666667,0.050400000000000014,0.0784
98,Weekend,EV,14.17,8.1,75,Veg,6.4,0.83,0,5.22,Low,0.5241250000000001,0.1494,0.2324
98,Weekend,Bike,3.57,5.77,0,Non-Veg,4.7,0.79,2,10.38,Medium,0.4561916666666667,0.6922,0.5212
98,Weekend,EV,8.34,4.88,50,Non-Veg,4.4,0.95,1,8.57,Medium,0.3831833333333333,0.7210000000000001,0.566
98,Weekday,Bus,13.28,6.2,0,Mixed,6.9,0.91,2,9.94,Medium,0.5933333333333333,0.1638,0.2548
98,Weekday,Bus,14.05,7.38,50,Mixed,2.9,0.97,3,7.62,Medium,0.546225,0.1746,0.27159999999999995
99,Weekday,Car,16.33,3.52,50,Veg,5.2,0.49,2,6.66,Medium,0.43319166666666664,0.0882,0.1372
99,Weekday,EV,9.46,4.82,0,Veg,8.8,0.12,1,6.07,Medium,0.4949833333333334,0.0216,0.0336
99,Weekend,EV,11.48,2.39,50,Veg,7.0,0.33,0,3.83,Low,0.3311333333333334,0.05940000000000001,0.0924
99,Weekend,Bike,1.47,3.76,25,Veg,8.1,0.53,2,4.15,Low,0.3062416666666667,0.09540000000000001,0.1484
99,Weekday,Walk,12.91,3.33,75,Veg,3.7,0.74,1,3.17,Low,0.333475,0.1332,0.2072
99,Weekday,Bike,10.91,2.0,0,Mixed,8.4,0.55,2,5.0,Low,0.40970833333333334,0.099,0.154
99,Weekend,Walk,5.15,6.47,0,Veg,5.8,0.55,1,7.56,Medium,0.5016083333333333,0.099,0.154
100,Weekend,Car,4.72,6.95,0,Veg,2.3,0.63,2,8.64,Medium,0.5138333333333334,0.11340000000000001,0.17639999999999997
100,Weekday,Car,16.38,2.0,0,Non-Veg,2.2,0.72,2,10.64,Medium,0.47808333333333336,0.6796,0.5016
100,Weekday,EV,17.59,3.83,0,Veg,2.9,0.34,4,4.65,Low,0.5603083333333334,0.06120000000000001,0.09519999999999999
100,Weekday,EV,19.47,7.12,50,Non-Veg,6.9,0.7,0,10.03,Medium,0.6044416666666667,0.676,0.496
100,Weekday,Car,13.8,2.37,100,Non-Veg,2.2,0.78,1,8.93,Medium,0.2594,0.6904000000000001,0.5184
100,Weekend,Walk,2.62,5.87,0,Mixed,5.5,0.65,2,8.3,Medium,0.4479833333333334,0.11700000000000002,0.182
100,Weekend,Bike,3.69,2.65,0,Veg,6.8,0.7,2,4.22,Low,0.34329166666666666,0.126,0.19599999999999998
101,Weekday,Bus,12.92,5.73,0,Non-Veg,4.1,0.85,0,12.26,High,0.5716000000000001,0.7030000000000001,0.538
101,Weekday,Bike,4.18,5.43,75,Mixed,2.7,0.75,2,4.72,Low,0.30135,0.135,0.20999999999999996
101,Weekend,EV,5.8,6.69,75,Veg,6.7,0.49,1,3.8,Low,0.3678,0.0882,0.1372
101,Weekend,EV,3.64,8.26,0,Non-Veg,2.9,0.61,1,12.75,High,0.5483666666666667,0.6598,0.4708
101,Weekend,Bus,11.39,3.54,25,Non-Veg,6.7,0.88,0,9.65,Medium,0.4221750000000001,0.7084,0.5464
101,Weekend,EV,11.87,5.72,75,Mixed,6.0,0.57,2,5.03,Low,0.4081083333333333,0.1026,0.1596
101,Weekday,Bike,16.36,7.97,100,Non-Veg,8.9,0.46,1,5.65,Low,0.49673333333333336,0.6328,0.42879999999999996
102,Weekend,Car,9.18,6.62,50,Non-Veg,5.0,0.97,1,10.91,Medium,0.45748333333333335,0.7246,0.5715999999999999
102,Weekend,Bike,7.48,8.06,0,Non-Veg,2.5,0.9,2,12.39,High,0.5890333333333333,0.7120000000000001,0.552
102,Weekday,Bike,11.08,9.62,0,Non-Veg,7.8,0.53,0,14.03,High,0.6912333333333334,0.6454000000000001,0.4484
102,Weekday,Car,7.72,10.1,25,Veg,2.8,0.98,1,10.61,Medium,0.6168333333333333,0.1764,0.2744
102,Weekend,Car,3.72,8.54,100,Non-Veg,8.4,0.57,2,6.17,Medium,0.3596333333333333,0.6526000000000001,0.4596
102,Weekday,Bus,9.97,5.48,0,Veg,3.9,0.73,0,8.17,Medium,0.5255583333333333,0.13140000000000002,0.2044
102,Weekday,EV,16.66,4.89,0,Veg,8.9,1.18,1,7.7,Medium,0.58755,0.2124,0.33039999999999997
103,Weekday,Bike,14.9,4.7,25,Veg,7.9,0.87,1,5.54,Low,0.5085833333333334,0.15660000000000002,0.24359999999999998
103,Weekday,Walk,10.16,6.91,0,Non-Veg,4.5,0.24,2,10.66,Medium,0.5803666666666667,0.5932000000000001,0.36719999999999997
103,Weekend,Walk,4.89,6.78,50,Non-Veg,6.2,0.48,2,8.05,Medium,0.409725,0.6364000000000001,0.4344
103,Weekend,EV,9.75,3.13,50,Mixed,4.2,0.39,1,5.24,Low,0.3366416666666667,0.07020000000000001,0.10919999999999999
103,Weekend,EV,4.94,6.32,50,Veg,3.0,0.29,1,4.73,Low,0.3934833333333334,0.0522,0.0812
103,Weekend,Bike,15.1,7.43,25,Veg,7.1,0.4,0,7.05,Medium,0.6111833333333334,0.07200000000000001,0.11199999999999999
103,Weekday,Car,13.43,6.72,0,Mixed,3.7,0.74,1,12.32,High,0.614275,0.1332,0.2072
104,Weekend,Car,7.7,6.25,25,Non-Veg,3.4,1.24,1,12.05,High,0.4754166666666667,0.7732000000000001,0.6472
104,Weekend,Bus,5.97,7.64,25,Veg,6.0,1.2,1,8.22,Medium,0.5047583333333334,0.21600000000000003,0.33599999999999997
104,Weekday,Bike,10.44,7.03,0,Veg,8.4,0.58,2,7.66,Medium,0.5882666666666667,0.1044,0.1624
104,Weekday,Bike,14.81,11.2,0,Mixed,4.6,0.9,2,12.97,High,0.7957916666666667,0.162,0.252
104,Weekend,Car,2.79,6.74,75,Veg,7.0,0.62,1,4.31,Low,0.33200833333333335,0.1116,0.1736
104,Weekday,EV,7.06,9.04,25,Non-Veg,2.8,0.6,3,10.87,Medium,0.5697166666666666,0.658,0.46799999999999997
104,Weekend,EV,8.93,5.21,100,Veg,4.7,0.7,2,2.39,Low,0.30265833333333336,0.126,0.19599999999999998
105,Weekend,Bike,3.39,2.17,0,Veg,2.1,0.34,0,4.18,Low,0.3219416666666667,0.06120000000000001,0.09519999999999999
105,Weekday,EV,7.01,6.77,0,Mixed,3.1,0.7,2,9.37,Medium,0.5358583333333333,0.126,0.19599999999999998
105,Weekend,Bus,0.5,6.79,25,Veg,7.4,0.51,2,6.03,Medium,0.40521666666666667,0.0918,0.14279999999999998
105,Weekend,Car,10.97,6.78,75,Mixed,2.6,0.58,3,6.69,Medium,0.43572500000000003,0.1044,0.1624
105,Weekday,Bus,13.64,5.7,0,Non-Veg,8.7,1.07,1,12.15,High,0.5795000000000001,0.7426,0.5995999999999999
105,Weekend,Car,10.74,6.36,50,Non-Veg,7.8,0.61,0,11.1,High,0.46745000000000003,0.6598,0.4708
105,Weekend,EV,0.5,8.86,25,Non-Veg,2.5,0.6,2,10.89,Medium,0.4811166666666667,0.658,0.46799999999999997
106,Weekend,Bike,13.99,6.78,50,Mixed,3.1,0.74,2,6.36,Medium,0.523475,0.1332,0.2072
106,Weekend,EV,0.54,7.8,75,Non-Veg,7.7,0.76,2,7.23,Medium,0.34274999999999994,0.6868000000000001,0.5127999999999999
106,Weekend,Car,7.66,10.13,0,Non-Veg,4.9,1.17,2,16.02,High,0.6671833333333335,0.7606,0.6275999999999999
106,Weekend,Car,5.06,5.8,75,Mixed,2.9,0.66,1,6.14,Medium,0.3259166666666667,0.11880000000000002,0.1848
106,Weekday,Bike,13.18,5.34,50,Non-Veg,3.6,0.91,2,7.98,Medium,0.46055,0.7138,0.5548
106,Weekend,Walk,7.04,8.38,0,Mixed,5.0,0.86,1,11.0,High,0.5952666666666668,0.1548,0.2408
106,Weekday,EV,8.64,8.98,75,Mixed,5.6,0.77,2,5.81,Low,0.4872666666666667,0.1386,0.21559999999999996
107,Weekend,Bus,0.5,5.78,25,Veg,7.9,0.78,1,6.13,Medium,0.3681833333333334,0.14040000000000002,0.21839999999999998
107,Weekday,Walk,16.67,4.54,50,Mixed,5.4,0.93,1,6.08,Medium,0.4748416666666667,0.16740000000000002,0.2604
107,Weekday,EV,8.46,6.32,25,Non-Veg,4.1,0.84,1,10.33,Medium,0.4874833333333334,0.7012,0.5352
107,Weekday,Car,11.45,5.9,100,Veg,4.6,0.44,0,4.93,Low,0.3594583333333334,0.0792,0.1232
107,Weekend,Bike,4.95,4.38,50,Mixed,3.4,1.13,1,6.25,Medium,0.32247500000000007,0.20339999999999997,0.31639999999999996
107,Weekend,Bus,4.32,8.44,0,Non-Veg,8.0,0.69,0,13.59,High,0.5634666666666667,0.6742,0.49319999999999997
107,Weekend,Bike,4.63,8.81,50,Mixed,4.2,0.84,0,8.12,Medium,0.4809083333333334,0.1512,0.2352
108,Weekend,Car,0.69,6.13,25,Non-Veg,3.9,0.53,3,8.85,Medium,0.3833916666666667,0.6454000000000001,0.4484
108,Weekend,Bus,4.49,5.17,0,Veg,2.0,0.58,0,7.29,Medium,0.4456916666666667,0.1044,0.1624
108,Weekday,Walk,17.96,4.06,25,Veg,7.3,0.42,1,4.6,Low,0.5233666666666668,0.0756,0.1176
108,Weekday,EV,14.74,4.65,50,Veg,7.6,0.14,0,4.66,Low,0.45475,0.025200000000000007,0.0392
108,Weekday,Bike,9.88,5.44,0,Non-Veg,5.6,0.65,2,9.94,Medium,0.5229666666666668,0.667,0.482
108,Weekday,Bike,16.73,9.12,0,Non-Veg,2.4,0.75,0,13.88,High,0.743525,0.685,0.51
108,Weekend,Car,9.8,4.41,0,Mixed,3.7,0.63,1,9.52,Medium,0.4842000000000001,0.11340000000000001,0.17639999999999997
109,Weekend,Car,6.76,5.89,0,Mixed,3.0,0.72,0,10.62,Medium,0.5004666666666666,0.1296,0.2016
109,Weekday,Bike,9.91,6.04,25,Mixed,5.9,0.95,0,8.35,Medium,0.49534166666666674,0.17099999999999999,0.26599999999999996
109,Weekend,Bike,3.57,4.13,25,Veg,3.5,0.56,0,5.21,Low,0.34605833333333336,0.10080000000000003,0.1568
109,Weekday,Walk,15.87,6.76,50,Mixed,7.5,0.54,2,6.11,Medium,0.5462416666666666,0.09720000000000001,0.1512
109,Weekday,EV,14.53,5.11,0,Mixed,2.5,0.54,2,8.12,Medium,0.5689916666666667,0.09720000000000001,0.1512
109,Weekend,EV,12.44,4.14,0,Veg,5.5,0.36,0,6.32,Medium,0.5073000000000001,0.0648,0.1008
109,Weekday,EV,5.25,3.94,50,Veg,7.6,0.62,1,4.17,Low,0.31009166666666665,0.1116,0.1736
110,Weekday,Walk,7.93,5.45,25,Non-Veg,2.7,0.95,1,9.59,Medium,0.44895833333333335,0.7210000000000001,0.566
110,Weekend,Bike,11.33,3.72,75,Veg,5.9,0.74,4,2.05,Low,0.328025,0.1332,0.2072
110,Weekend,Bus,1.48,10.07,50,Veg,6.2,0.89,0,7.31,Medium,0.48773333333333346,0.1602,0.2492
110,Weekday,EV,14.61,8.66,0,Veg,5.2,0.72,0,10.56,Medium,0.7001583333333334,0.1296,0.2016
110,Weekend,Car,1.97,9.05,50,Veg,6.6,0.39,1,6.19,Medium,0.4564583333333334,0.07020000000000001,0.10919999999999999
110,Weekend,Car,6.01,9.29,100,Veg,2.7,1.02,2,3.69,Low,0.4157583333333333,0.1836,0.28559999999999997
110,Weekend,Car,0.5,11.04,50,Mixed,3.8,1.07,2,8.61,Medium,0.51105,0.19260000000000002,0.2996
111,Weekend,Bus,12.12,7.83,50,Mixed,3.5,1.05,2,8.14,Medium,0.5386,0.189,0.294
111,Weekday,Bike,12.79,6.6,100,Non-Veg,4.2,0.63,2,5.46,Low,0.401875,0.6634000000000001,0.47639999999999993
111,Weekend,EV,6.89,6.44,0,Non-Veg,7.5,0.69,1,11.48,High,0.5222583333333334,0.6742,0.49319999999999997
111,Weekend,EV,0.5,3.45,25,Veg,5.7,0.65,1,4.52,Low,0.28275000000000006,0.11700000000000002,0.182
111,Weekend,Walk,14.17,7.7,0,Veg,3.9,0.87,2,8.55,Medium,0.6594583333333335,0.15660000000000002,0.24359999999999998
111,Weekend,Bike,7.12,7.52,25,Non-Veg,4.5,1.32,0,11.71,High,0.5147333333333334,0.7876000000000001,0.6696
111,Weekday,Bus,8.49,2.85,0,Mixed,2.3,0.9,1,7.19,Medium,0.410625,0.162,0.252
112,Weekday,EV,19.13,6.12,25,Non-Veg,4.0,0.71,0,10.88,Medium,0.6135250000000001,0.6778000000000001,0.49879999999999997
112,Weekend,Bus,11.38,9.21,75,Veg,4.9,0.77,3,4.52,Low,0.5299500000000001,0.1386,0.21559999999999996
112,Weekend,Walk,4.69,5.88,25,Mixed,8.4,0.81,2,7.29,Medium,0.424225,0.1458,0.22679999999999997
112,Weekday,Bus,12.62,7.6,0,Mixed,5.3,0.77,1,11.26,High,0.6364166666666666,0.1386,0.21559999999999996
112,Weekday,EV,5.6,5.02,25,Veg,7.8,0.71,1,5.77,Low,0.4040666666666667,0.1278,0.19879999999999998
112,Weekday,Walk,14.92,7.85,100,Non-Veg,8.2,0.95,0,6.64,Medium,0.47433333333333333,0.7210000000000001,0.566
112,Weekday,Bike,21.58,6.42,50,Non-Veg,5.9,0.48,1,8.31,Medium,0.60515,0.6364000000000001,0.4344
113,Weekday,Car,11.32,4.77,50,Mixed,6.9,0.31,2,7.41,Medium,0.4164,0.0558,0.0868
113,Weekday,Car,11.91,5.83,75,Non-Veg,2.4,0.78,1,9.74,Medium,0.4126416666666667,0.6904000000000001,0.5184
113,Weekend,Bus,6.52,2.66,75,Non-Veg,2.3,0.92,1,7.26,Medium,0.2290333333333333,0.7156,0.5576
113,Weekend,Car,4.44,2.81,75,Veg,7.3,0.48,2,3.28,Low,0.20853333333333335,0.0864,0.1344
113,Weekday,Walk,7.28,5.84,75,Veg,7.4,0.85,4,2.62,Low,0.35513333333333336,0.153,0.238
113,Weekend,Walk,0.5,9.37,0,Mixed,2.9,1.14,1,12.15,High,0.5498166666666666,0.2052,0.3192
113,Weekday,EV,12.35,5.47,25,Mixed,8.8,0.58,3,6.85,Medium,0.5049416666666666,0.1044,0.1624
114,Weekday,EV,11.89,2.85,0,Mixed,4.4,0.97,0,7.47,Medium,0.45312500000000006,0.1746,0.27159999999999995
114,Weekend,Car,7.25,5.59,0,Veg,7.7,0.64,0,8.87,Medium,0.49559166666666665,0.11520000000000001,0.17919999999999997
114,Weekday,EV,9.31,7.2,50,Veg,8.8,0.72,3,5.0,Low,0.480375,0.1296,0.2016
114,Weekday,Bus,7.71,5.5,25,Mixed,5.4,0.62,2,7.44,Medium,0.4480416666666667,0.1116,0.1736
114,Weekday,Car,6.38,6.7,0,Non-Veg,4.9,0.93,0,13.46,High,0.5254166666666666,0.7174,0.5604
114,Weekend,Bus,4.97,5.23,0,Non-Veg,7.5,0.57,0,10.87,Medium,0.4538916666666667,0.6526000000000001,0.4596
114,Weekend,Bus,5.94,6.41,75,Non-Veg,8.0,0.76,1,7.8,Medium,0.35928333333333334,0.6868000000000001,0.5127999999999999
115,Weekday,EV,13.57,7.83,25,Veg,3.6,0.91,1,8.06,Medium,0.6067250000000001,0.1638,0.2548
115,Weekend,Bike,8.92,5.77,50,Veg,3.3,0.69,0,5.19,Low,0.4230666666666667,0.1242,0.19319999999999998
115,Weekday,Bike,10.3,8.92,75,Non-Veg,5.9,0.98,2,7.7,Medium,0.5058166666666668,0.7264,0.5744
115,Weekend,Car,1.29,7.95,100,Mixed,3.9,0.71,1,4.23,Low,0.30762500000000004,0.1278,0.19879999999999998
115,Weekend,Bike,6.55,12.27,0,Mixed,5.1,0.87,1,14.21,High,0.7317750000000001,0.15660000000000002,0.24359999999999998
115,Weekday,EV,3.7,8.45,25,Veg,2.4,1.01,2,7.76,Medium,0.5060833333333334,0.18180000000000002,0.2828
115,Weekday,Walk,8.03,6.02,25,Veg,3.1,1.09,1,6.61,Medium,0.47110833333333335,0.1962,0.3052
116,Weekday,Bike,8.0,5.49,0,Non-Veg,8.2,0.67,0,10.8,Medium,0.5013000000000001,0.6706000000000001,0.4876
116,Weekday,Car,13.84,6.12,0,Veg,4.6,0.86,2,10.16,Medium,0.5974,0.1548,0.2408
116,Weekend,Bike,6.72,4.06,25,Non-Veg,2.3,1.01,0,9.21,Medium,0.3828666666666667,0.7318,0.5828
116,Weekday,EV,11.09,8.3,0,Mixed,4.7,0.75,0,11.66,High,0.6429583333333333,0.135,0.20999999999999996
116,Weekday,Bus,14.48,5.12,75,Mixed,6.1,0.56,2,5.58,Low,0.41873333333333335,0.10080000000000003,0.1568
116,Weekend,Bike,6.42,8.21,0,Non-Veg,2.9,0.81,1,12.81,High,0.5812833333333334,0.6958000000000001,0.5267999999999999
116,Weekday,Bike,12.24,4.32,0,Veg,2.7,0.83,1,6.14,Medium,0.5114000000000001,0.1494,0.2324
117,Weekend,EV,13.14,5.56,0,Mixed,4.8,1.23,1,9.67,Medium,0.5681166666666666,0.22139999999999999,0.3444
117,Weekday,EV,7.71,6.62,25,Mixed,6.9,0.84,1,8.48,Medium,0.48910833333333337,0.1512,0.2352
117,Weekday,Bike,13.23,9.26,50,Non-Veg,4.4,0.68,0,10.11,Medium,0.6049083333333333,0.6724000000000001,0.49039999999999995
117,Weekend,EV,9.35,8.38,50,Veg,5.5,0.58,1,6.11,Medium,0.5241416666666667,0.1044,0.1624
117,Weekend,Bike,9.51,5.18,75,Mixed,6.8,0.57,0,5.24,Low,0.35880833333333334,0.1026,0.1596
117,Weekend,EV,9.26,4.7,0,Mixed,4.2,0.35,0,8.14,Medium,0.48808333333333337,0.063,0.09799999999999999
117,Weekday,Car,14.45,2.43,25,Veg,4.4,0.74,1,7.01,Medium,0.419725,0.1332,0.2072
118,Weekday,Walk,13.16,8.85,0,Mixed,2.4,0.69,0,11.59,High,0.6890000000000001,0.1242,0.19319999999999998
118,Weekday,Car,13.44,8.62,0,Mixed,5.9,1.23,0,14.86,High,0.6840666666666666,0.22139999999999999,0.3444
118,Weekend,Bike,7.5,6.14,50,Non-Veg,2.1,0.96,1,8.77,Medium,0.4188833333333334,0.7228000000000001,0.5688
118,Weekday,EV,8.9,7.02,50,Non-Veg,3.5,1.01,2,9.14,Medium,0.46865,0.7318,0.5828
118,Weekend,Bus,8.4,8.9,0,Mixed,6.0,0.7,1,11.91,High,0.6313333333333333,0.126,0.19599999999999998
118,Weekend,Bike,4.46,3.52,75,Veg,8.5,1.21,1,3.77,Low,0.23481666666666667,0.2178,0.3388
118,Weekday,Car,14.25,8.26,75,Mixed,8.0,0.61,1,8.51,Medium,0.5309916666666668,0.10980000000000001,0.1708
119,Weekend,Bus,2.96,4.01,50,Non-Veg,2.5,0.62,1,7.73,Medium,0.28403333333333336,0.6616000000000001,0.4736
119,Weekday,Bus,16.93,4.59,100,Non-Veg,7.7,0.62,1,7.2,Medium,0.379925,0.6616000000000001,0.4736
119,Weekend,Walk,5.23,6.75,0,Non-Veg,5.9,0.89,3,10.9,Medium,0.512875,0.7102,0.5492
119,Weekday,Bike,12.84,6.63,0,Non-Veg,2.6,0.32,0,11.33,High,0.6036,0.6076,0.38959999999999995
119,Weekend,EV,10.9,5.45,25,Non-Veg,9.0,0.47,0,9.85,Medium,0.4860833333333334,0.6346,0.4316
119,Weekend,Walk,2.1,4.85,50,Veg,8.3,0.51,1,4.21,Low,0.30408333333333337,0.0918,0.14279999999999998
119,Weekday,Walk,10.61,7.16,0,Veg,8.1,0.46,1,8.03,Medium,0.5951583333333335,0.08280000000000001,0.1288
120,Weekday,Walk,13.71,7.32,0,Veg,4.5,0.79,1,8.56,Medium,0.639775,0.14220000000000002,0.22119999999999998
120,Weekend,Walk,10.55,5.21,75,Non-Veg,8.6,0.88,2,6.83,Medium,0.37290833333333334,0.7084,0.5464
120,Weekend,Bike,7.42,3.91,25,Non-Veg,4.0,0.62,1,8.25,Medium,0.38611666666666666,0.6616000000000001,0.4736
120,Weekend,Walk,6.25,5.18,0,Non-Veg,2.8,0.76,2,9.86,Medium,0.46805833333333335,0.6868000000000001,0.5127999999999999
120,Weekday,Walk,6.01,3.54,0,Mixed,7.4,0.64,0,7.17,Medium,0.40492500000000003,0.11520000000000001,0.17919999999999997
120,Weekend,Bus,1.62,6.73,0,Mixed,8.5,0.89,1,9.81,Medium,0.46701666666666675,0.1602,0.2492
120,Weekend,EV,8.96,7.95,0,Non-Veg,3.5,0.69,1,12.8,High,0.6035000000000001,0.6742,0.49319999999999997
121,Weekend,Walk,6.1,5.96,75,Mixed,8.3,0.8,1,5.28,Low,0.34478333333333333,0.14400000000000002,0.22399999999999998
121,Weekend,Walk,1.88,6.91,25,Non-Veg,6.2,0.62,0,10.5,Medium,0.4268666666666667,0.6616000000000001,0.4736
121,Weekend,Bus,6.41,7.82,0,Non-Veg,4.3,0.6,2,12.35,High,0.5668583333333334,0.658,0.46799999999999997
121,Weekday,Bus,15.21,7.67,0,Mixed,4.7,0.72,0,11.87,High,0.6713583333333335,0.1296,0.2016
121,Weekday,Walk,14.14,7.72,25,Non-Veg,2.6,0.57,2,10.14,Medium,0.6098166666666667,0.6526000000000001,0.4596
121,Weekday,Bus,16.6,8.61,0,Mixed,7.4,0.75,0,12.78,High,0.7232000000000001,0.135,0.20999999999999996
121,Weekday,EV,10.47,4.0,75,Non-Veg,8.5,0.77,0,7.66,Medium,0.3275416666666667,0.6886000000000001,0.5156
122,Weekend,Bike,1.28,7.7,75,Veg,4.7,0.69,3,3.2,Low,0.3483333333333334,0.1242,0.19319999999999998
122,Weekend,Walk,2.92,2.84,0,Mixed,3.4,0.73,0,6.7,Medium,0.34063333333333334,0.13140000000000002,0.2044
122,Weekend,Car,4.62,6.79,25,Mixed,4.9,0.78,1,9.18,Medium,0.4567166666666667,0.14040000000000002,0.21839999999999998
122,Weekend,Walk,3.21,4.32,0,Veg,4.7,0.75,2,5.64,Low,0.398525,0.135,0.20999999999999996
122,Weekend,Bike,9.07,6.61,50,Mixed,2.3,0.42,1,6.32,Medium,0.4557416666666667,0.0756,0.1176
122,Weekday,Bike,15.9,8.56,0,Non-Veg,2.7,0.5,2,12.31,High,0.7126166666666667,0.64,0.43999999999999995
122,Weekday,Bus,11.19,6.01,0,Mixed,7.7,1.02,2,9.75,Medium,0.5602416666666667,0.1836,0.28559999999999997
123,Weekend,Walk,3.87,6.93,0,Mixed,8.2,0.2,0,9.43,Medium,0.502475,0.036000000000000004,0.055999999999999994
