time,temperature_2m,relative_humidity_2m,cloud_cover,wind_speed_10m,pressure_msl,precipitation,hour,day_of_year,rain_event
2025-09-09 13:00:00+00:00,30.3,72,7,5.6,1005.5,0.0,13,252,0
2025-09-09 14:00:00+00:00,29.5,76,1,6.4,1005.8,0.0,14,252,0
2025-09-09 15:00:00+00:00,29.0,79,4,7.6,1006.2,0.0,15,252,0
2025-09-09 16:00:00+00:00,28.6,78,5,7.8,1006.8,0.0,16,252,0
2025-09-09 17:00:00+00:00,28.1,78,2,6.9,1006.9,0.0,17,252,0
2025-09-09 18:00:00+00:00,27.7,79,0,7.0,1006.9,0.0,18,252,0
2025-09-09 19:00:00+00:00,27.3,80,0,7.3,1006.5,0.0,19,252,0
2025-09-09 20:00:00+00:00,26.9,80,0,7.6,1006.3,0.0,20,252,0
2025-09-09 21:00:00+00:00,26.4,81,0,7.8,1006.1,0.0,21,252,0
2025-09-09 22:00:00+00:00,26.1,83,0,7.6,1006.1,0.0,22,252,0
2025-09-09 23:00:00+00:00,25.8,84,0,8.2,1006.2,0.0,23,252,0
2025-09-10 00:00:00+00:00,25.6,85,0,9.1,1006.5,0.0,0,253,0
2025-09-10 01:00:00+00:00,27.1,88,2,10.6,1006.4,0.0,1,253,0
2025-09-10 02:00:00+00:00,27.8,86,3,7.9,1007.2,0.0,2,253,0
2025-09-10 03:00:00+00:00,28.9,81,0,9.7,1007.4,0.0,3,253,0
2025-09-10 04:00:00+00:00,30.1,75,10,13.2,1007.8,0.0,4,253,0
2025-09-10 05:00:00+00:00,31.2,69,4,14.1,1007.7,0.0,5,253,0
2025-09-10 06:00:00+00:00,32.1,62,6,14.6,1007.5,0.0,6,253,0
2025-09-10 07:00:00+00:00,32.7,59,6,14.8,1006.6,0.0,7,253,0
2025-09-10 08:00:00+00:00,33.1,56,4,15.1,1005.6,0.0,8,253,0
2025-09-10 09:00:00+00:00,33.2,55,5,15.6,1004.5,0.0,9,253,0
2025-09-10 10:00:00+00:00,32.9,56,4,15.6,1003.4,0.0,10,253,0
2025-09-10 11:00:00+00:00,32.2,59,2,15.3,1002.9,0.0,11,253,0
2025-09-10 12:00:00+00:00,31.3,63,2,13.9,1002.6,0.0,12,253,0
2025-09-10 13:00:00+00:00,30.1,66,16,11.5,1003.4,0.0,13,253,0
2025-09-10 14:00:00+00:00,29.3,70,87,10.4,1003.5,0.0,14,253,0
2025-09-10 15:00:00+00:00,28.6,73,0,9.5,1004.2,0.0,15,253,0
2025-09-10 16:00:00+00:00,28.0,76,0,8.7,1004.9,0.0,16,253,0
2025-09-10 17:00:00+00:00,27.4,79,3,7.9,1004.9,0.0,17,253,0
2025-09-10 18:00:00+00:00,26.9,80,7,7.3,1005.1,0.0,18,253,0
2025-09-10 19:00:00+00:00,26.5,81,33,7.9,1005.0,0.0,19,253,0
2025-09-10 20:00:00+00:00,26.0,80,4,7.6,1005.0,0.0,20,253,0
2025-09-10 21:00:00+00:00,25.7,79,2,8.3,1004.6,0.0,21,253,0
2025-09-10 22:00:00+00:00,25.5,79,6,8.6,1004.6,0.0,22,253,0
2025-09-10 23:00:00+00:00,25.1,79,17,9.0,1005.0,0.0,23,253,0
2025-09-11 00:00:00+00:00,24.7,79,26,9.9,1005.4,0.0,0,254,0
2025-09-11 01:00:00+00:00,26.4,77,67,12.0,1005.5,0.0,1,254,0
2025-09-11 02:00:00+00:00,27.2,76,45,11.2,1006.0,0.0,2,254,0
2025-09-11 03:00:00+00:00,28.3,73,14,11.3,1006.2,0.0,3,254,0
2025-09-11 04:00:00+00:00,29.7,69,1,13.5,1006.6,0.0,4,254,0
2025-09-11 05:00:00+00:00,30.9,63,24,14.9,1006.6,0.0,5,254,0
2025-09-11 06:00:00+00:00,32.0,58,30,15.2,1006.3,0.0,6,254,0
2025-09-11 07:00:00+00:00,32.5,55,49,14.1,1005.6,0.0,7,254,0
2025-09-11 08:00:00+00:00,32.6,54,46,13.8,1005.0,0.0,8,254,0
2025-09-11 09:00:00+00:00,32.8,53,40,14.1,1004.0,0.0,9,254,0
2025-09-11 10:00:00+00:00,32.8,52,33,14.7,1003.3,0.0,10,254,0
2025-09-11 11:00:00+00:00,32.3,54,38,14.4,1002.9,0.0,11,254,0
2025-09-11 12:00:00+00:00,31.5,57,21,11.6,1003.2,0.0,12,254,0
2025-09-11 13:00:00+00:00,30.2,65,100,6.8,1004.1,0.0,13,254,0
2025-09-11 14:00:00+00:00,29.4,69,100,6.0,1004.6,0.0,14,254,0
2025-09-11 15:00:00+00:00,28.9,70,80,6.0,1005.4,0.0,15,254,0
2025-09-11 16:00:00+00:00,28.1,75,92,4.5,1006.3,0.0,16,254,0
2025-09-11 17:00:00+00:00,27.5,79,87,4.0,1006.4,0.0,17,254,0
2025-09-11 18:00:00+00:00,26.9,83,98,3.8,1006.4,0.0,18,254,0
2025-09-11 19:00:00+00:00,26.5,84,64,4.5,1006.4,0.0,19,254,0
2025-09-11 20:00:00+00:00,26.1,83,78,5.4,1006.1,0.0,20,254,0
2025-09-11 21:00:00+00:00,25.7,80,58,5.4,1005.7,0.0,21,254,0
2025-09-11 22:00:00+00:00,25.3,78,27,7.1,1005.7,0.0,22,254,0
2025-09-11 23:00:00+00:00,24.9,78,11,7.6,1005.9,0.0,23,254,0
2025-09-12 00:00:00+00:00,24.6,80,4,7.8,1006.1,0.0,0,255,0
2025-09-12 01:00:00+00:00,25.9,80,5,10.1,1007.1,0.0,1,255,0
2025-09-12 02:00:00+00:00,26.9,77,19,8.8,1007.7,0.0,2,255,0
2025-09-12 03:00:00+00:00,28.3,71,12,9.9,1008.2,0.0,3,255,0
2025-09-12 04:00:00+00:00,29.8,66,0,10.9,1008.7,0.0,4,255,0
2025-09-12 05:00:00+00:00,31.1,61,25,11.2,1008.5,0.1,5,255,1
2025-09-12 06:00:00+00:00,32.1,56,17,10.3,1008.1,0.1,6,255,1
2025-09-12 07:00:00+00:00,33.0,52,17,9.8,1007.2,0.0,7,255,0
2025-09-12 08:00:00+00:00,33.3,50,20,9.6,1006.4,0.0,8,255,0
2025-09-12 09:00:00+00:00,33.5,49,13,10.2,1005.4,0.0,9,255,0
2025-09-12 10:00:00+00:00,33.3,50,10,11.3,1004.6,0.0,10,255,0
2025-09-12 11:00:00+00:00,32.8,52,16,11.3,1004.0,0.0,11,255,0
2025-09-12 12:00:00+00:00,32.0,55,26,10.8,1003.9,0.0,12,255,0
2025-09-12 13:00:00+00:00,31.6,56,6,5.6,1005.1,0.0,13,255,0
2025-09-12 14:00:00+00:00,31.0,59,10,4.9,1005.3,0.0,14,255,0
2025-09-12 15:00:00+00:00,30.1,67,35,2.7,1006.2,0.0,15,255,0
2025-09-12 16:00:00+00:00,29.7,71,37,1.8,1007.1,0.0,16,255,0
2025-09-12 17:00:00+00:00,29.1,74,33,1.2,1007.5,0.0,17,255,0
2025-09-12 18:00:00+00:00,28.4,75,17,3.1,1007.5,0.0,18,255,0
2025-09-12 19:00:00+00:00,27.8,79,69,3.4,1007.5,0.0,19,255,0
2025-09-12 20:00:00+00:00,27.6,80,100,3.9,1007.2,0.0,20,255,0
2025-09-12 21:00:00+00:00,27.4,80,66,4.7,1006.9,0.0,21,255,0
2025-09-12 22:00:00+00:00,27.1,80,32,2.7,1006.5,0.0,22,255,0
2025-09-12 23:00:00+00:00,26.7,80,41,4.6,1006.5,0.0,23,255,0
2025-09-13 00:00:00+00:00,26.3,79,10,5.1,1006.8,0.0,0,256,0
2025-09-13 01:00:00+00:00,27.7,73,79,5.8,1007.6,0.0,1,256,0
2025-09-13 02:00:00+00:00,28.5,69,44,6.0,1008.4,0.0,2,256,0
2025-09-13 03:00:00+00:00,29.2,66,96,6.2,1008.7,0.0,3,256,0
2025-09-13 04:00:00+00:00,30.9,60,12,5.8,1009.0,0.0,4,256,0
2025-09-13 05:00:00+00:00,33.0,49,25,7.0,1008.6,0.0,5,256,0
2025-09-13 06:00:00+00:00,34.3,44,12,7.4,1008.2,0.0,6,256,0
2025-09-13 07:00:00+00:00,35.0,42,22,8.4,1007.2,0.0,7,256,0
2025-09-13 08:00:00+00:00,35.3,41,18,10.1,1006.2,0.1,8,256,1
2025-09-13 09:00:00+00:00,34.8,42,18,11.3,1005.1,0.2,9,256,1
2025-09-13 10:00:00+00:00,34.4,44,32,11.5,1004.3,0.3,10,256,1
2025-09-13 11:00:00+00:00,33.4,49,26,11.2,1004.0,0.3,11,256,1
2025-09-13 12:00:00+00:00,32.5,54,26,9.4,1004.1,0.0,12,256,0
2025-09-13 13:00:00+00:00,32.9,48,63,7.8,1004.8,0.0,13,256,0
2025-09-13 14:00:00+00:00,32.5,50,92,5.4,1005.0,0.0,14,256,0
2025-09-13 15:00:00+00:00,32.0,53,84,2.7,1005.9,0.0,15,256,0
2025-09-13 16:00:00+00:00,31.2,57,79,1.9,1006.4,0.0,16,256,0
2025-09-13 17:00:00+00:00,30.4,60,95,1.5,1006.6,0.0,17,256,0
2025-09-13 18:00:00+00:00,29.7,64,82,2.4,1006.6,0.0,18,256,0
2025-09-13 19:00:00+00:00,29.0,68,26,4.0,1006.5,0.0,19,256,0
2025-09-13 20:00:00+00:00,28.5,70,26,4.2,1006.5,0.0,20,256,0
2025-09-13 21:00:00+00:00,28.0,73,20,4.7,1006.3,0.0,21,256,0
2025-09-13 22:00:00+00:00,27.6,77,19,4.7,1006.2,0.0,22,256,0
2025-09-13 23:00:00+00:00,27.3,78,23,4.0,1006.6,0.0,23,256,0
2025-09-14 00:00:00+00:00,27.0,80,19,4.3,1006.7,0.0,0,257,0
2025-09-14 01:00:00+00:00,27.6,81,15,5.7,1007.1,0.0,1,257,0
2025-09-14 02:00:00+00:00,29.0,73,5,4.7,1007.8,0.0,2,257,0
2025-09-14 03:00:00+00:00,31.5,59,8,4.3,1008.0,0.0,3,257,0
2025-09-14 04:00:00+00:00,33.4,48,11,5.6,1008.2,0.0,4,257,0
2025-09-14 05:00:00+00:00,34.9,42,11,7.5,1008.0,0.0,5,257,0
2025-09-14 06:00:00+00:00,35.6,39,20,9.0,1007.3,0.1,6,257,1
2025-09-14 07:00:00+00:00,36.1,38,70,9.4,1006.5,0.1,7,257,1
2025-09-14 08:00:00+00:00,36.2,39,55,9.6,1005.4,0.0,8,257,0
2025-09-14 09:00:00+00:00,36.5,38,75,10.4,1004.3,0.0,9,257,0
2025-09-14 10:00:00+00:00,36.2,39,96,11.8,1003.3,0.0,10,257,0
2025-09-14 11:00:00+00:00,35.3,42,91,12.1,1002.9,0.0,11,257,0
2025-09-14 12:00:00+00:00,34.3,45,76,11.5,1003.0,0.0,12,257,0
2025-09-14 13:00:00+00:00,33.3,50,87,8.9,1004.1,0.0,13,257,0
2025-09-14 14:00:00+00:00,33.0,50,71,5.2,1004.9,0.0,14,257,0
2025-09-14 15:00:00+00:00,32.7,51,14,3.7,1005.5,0.0,15,257,0
2025-09-14 16:00:00+00:00,32.0,56,42,2.4,1005.9,0.0,16,257,0
2025-09-14 17:00:00+00:00,31.1,61,11,2.2,1005.9,0.0,17,257,0
2025-09-14 18:00:00+00:00,30.4,65,5,3.4,1006.0,0.0,18,257,0
2025-09-14 19:00:00+00:00,29.8,68,3,4.2,1005.7,0.0,19,257,0
2025-09-14 20:00:00+00:00,29.1,71,5,4.9,1005.5,0.0,20,257,0
2025-09-14 21:00:00+00:00,28.6,73,3,3.7,1004.9,0.0,21,257,0
2025-09-14 22:00:00+00:00,28.1,75,1,5.2,1004.9,0.0,22,257,0
2025-09-14 23:00:00+00:00,27.8,76,0,6.3,1005.0,0.0,23,257,0
2025-09-15 00:00:00+00:00,27.3,75,0,6.8,1005.2,0.0,0,258,0
2025-09-15 01:00:00+00:00,28.6,68,43,6.1,1005.3,0.0,1,258,0
2025-09-15 02:00:00+00:00,29.5,62,1,6.0,1005.5,0.0,2,258,0
2025-09-15 03:00:00+00:00,31.4,54,0,6.5,1005.6,0.0,3,258,0
2025-09-15 04:00:00+00:00,33.3,46,2,8.5,1005.9,0.0,4,258,0
2025-09-15 05:00:00+00:00,34.7,41,9,10.4,1005.7,0.0,5,258,0
2025-09-15 06:00:00+00:00,35.6,39,2,10.5,1005.1,0.0,6,258,0
2025-09-15 07:00:00+00:00,36.3,38,5,11.3,1004.3,0.0,7,258,0
2025-09-15 08:00:00+00:00,36.4,37,5,11.9,1003.2,0.0,8,258,0
2025-09-15 09:00:00+00:00,36.4,38,8,13.0,1001.9,0.0,9,258,0
2025-09-15 10:00:00+00:00,36.0,39,7,13.0,1001.1,0.0,10,258,0
2025-09-15 11:00:00+00:00,35.2,42,12,13.3,1000.9,0.0,11,258,0
2025-09-15 12:00:00+00:00,34.3,44,3,11.8,1001.1,0.0,12,258,0
2025-09-15 13:00:00+00:00,33.5,47,89,8.1,1002.0,0.0,13,258,0
2025-09-15 14:00:00+00:00,33.4,47,95,5.8,1002.7,0.0,14,258,0
2025-09-15 15:00:00+00:00,33.3,48,100,3.3,1003.9,0.0,15,258,0
2025-09-15 16:00:00+00:00,32.8,53,100,0.5,1004.7,0.0,16,258,0
2025-09-15 17:00:00+00:00,32.1,53,100,1.7,1004.8,0.0,17,258,0
2025-09-15 18:00:00+00:00,31.3,58,100,5.6,1005.2,0.0,18,258,0
2025-09-15 19:00:00+00:00,30.5,62,100,6.9,1004.8,0.0,19,258,0
2025-09-15 20:00:00+00:00,29.5,67,100,6.8,1004.2,0.0,20,258,0
2025-09-15 21:00:00+00:00,28.8,70,99,5.7,1004.0,0.0,21,258,0
2025-09-15 22:00:00+00:00,28.4,71,98,6.0,1004.0,0.0,22,258,0
2025-09-15 23:00:00+00:00,28.0,73,24,6.4,1004.5,0.0,23,258,0
2025-09-16 00:00:00+00:00,27.3,77,4,6.9,1004.9,0.0,0,259,0
2025-09-16 01:00:00+00:00,28.8,62,100,6.4,1005.0,0.0,1,259,0
2025-09-16 02:00:00+00:00,29.2,60,98,5.4,1005.8,0.0,2,259,0
2025-09-16 03:00:00+00:00,30.4,56,78,4.9,1006.2,0.0,3,259,0
2025-09-16 04:00:00+00:00,32.4,48,22,4.4,1006.2,0.0,4,259,0
2025-09-16 05:00:00+00:00,34.1,43,12,6.0,1006.4,0.0,5,259,0
2025-09-16 06:00:00+00:00,35.3,40,81,6.7,1005.6,0.0,6,259,0
2025-09-16 07:00:00+00:00,36.2,38,49,7.6,1004.5,0.0,7,259,0
2025-09-16 08:00:00+00:00,36.8,37,38,8.3,1003.2,0.0,8,259,0
2025-09-16 09:00:00+00:00,36.6,38,61,10.2,1002.0,0.0,9,259,0
2025-09-16 10:00:00+00:00,35.7,41,37,10.0,1001.3,0.0,10,259,0
2025-09-16 11:00:00+00:00,35.2,42,31,8.5,1001.3,0.0,11,259,0
2025-09-16 12:00:00+00:00,34.3,45,34,3.5,1001.8,0.0,12,259,0
2025-09-16 13:00:00+00:00,32.6,56,17,2.7,1003.1,0.0,13,259,0
2025-09-16 14:00:00+00:00,32.6,53,21,2.2,1004.2,0.0,14,259,0
2025-09-16 15:00:00+00:00,31.0,61,28,8.3,1005.2,0.1,15,259,1
2025-09-16 16:00:00+00:00,30.0,67,7,8.1,1005.7,0.0,16,259,0
2025-09-16 17:00:00+00:00,29.2,71,15,8.5,1006.1,0.0,17,259,0
2025-09-16 18:00:00+00:00,28.4,74,8,7.7,1006.2,0.0,18,259,0
2025-09-16 19:00:00+00:00,27.9,75,4,7.0,1006.1,0.0,19,259,0
2025-09-16 20:00:00+00:00,27.5,76,0,6.9,1005.6,0.0,20,259,0
2025-09-16 21:00:00+00:00,27.1,77,0,6.2,1005.2,0.0,21,259,0
2025-09-16 22:00:00+00:00,26.9,79,3,4.2,1005.2,0.0,22,259,0
2025-09-16 23:00:00+00:00,27.0,80,5,1.0,1005.6,0.0,23,259,0
2025-09-17 00:00:00+00:00,26.7,80,29,7.7,1006.1,0.0,0,260,0
2025-09-17 01:00:00+00:00,27.4,76,11,3.1,1006.0,0.0,1,260,0
2025-09-17 02:00:00+00:00,28.8,70,7,1.8,1006.5,0.0,2,260,0
2025-09-17 03:00:00+00:00,30.6,64,2,1.7,1006.9,0.0,3,260,0
2025-09-17 04:00:00+00:00,32.5,55,6,1.7,1007.2,0.0,4,260,0
2025-09-17 05:00:00+00:00,33.9,49,26,4.9,1006.9,0.1,5,260,1
2025-09-17 06:00:00+00:00,35.1,44,28,4.5,1006.3,0.0,6,260,0
2025-09-17 07:00:00+00:00,36.2,40,36,5.2,1005.5,0.0,7,260,0
2025-09-17 08:00:00+00:00,36.4,38,43,6.2,1004.5,0.0,8,260,0
2025-09-17 09:00:00+00:00,36.3,39,29,7.3,1003.1,0.1,9,260,1
2025-09-17 10:00:00+00:00,35.8,40,34,8.9,1002.0,0.0,10,260,0
2025-09-17 11:00:00+00:00,35.2,42,18,9.5,1001.9,0.0,11,260,0
2025-09-17 12:00:00+00:00,34.2,45,14,7.8,1002.0,0.0,12,260,0
2025-09-17 13:00:00+00:00,31.6,61,12,1.8,1003.5,0.0,13,260,0
2025-09-17 14:00:00+00:00,31.4,62,12,2.1,1004.2,0.0,14,260,0
2025-09-17 15:00:00+00:00,31.1,64,32,1.8,1005.0,0.0,15,260,0
2025-09-17 16:00:00+00:00,30.7,65,11,5.8,1006.0,0.0,16,260,0
2025-09-17 17:00:00+00:00,29.5,73,8,7.8,1006.2,0.0,17,260,0
2025-09-17 18:00:00+00:00,28.5,79,2,7.4,1006.3,0.0,18,260,0
2025-09-17 19:00:00+00:00,27.8,82,7,6.5,1006.0,0.0,19,260,0
2025-09-17 20:00:00+00:00,27.2,85,14,6.8,1005.8,0.0,20,260,0
2025-09-17 21:00:00+00:00,26.3,87,18,7.2,1005.4,0.0,21,260,0
2025-09-17 22:00:00+00:00,25.8,88,7,6.6,1005.5,0.0,22,260,0
2025-09-17 23:00:00+00:00,25.4,89,10,7.2,1005.7,0.0,23,260,0
2025-09-18 00:00:00+00:00,25.1,90,11,5.9,1006.0,0.0,0,261,0
2025-09-18 01:00:00+00:00,27.3,82,19,3.9,1006.1,0.0,1,261,0
2025-09-18 02:00:00+00:00,27.9,79,5,4.5,1006.9,0.0,2,261,0
2025-09-18 03:00:00+00:00,29.4,73,2,4.2,1006.9,0.0,3,261,0
2025-09-18 04:00:00+00:00,31.4,63,17,2.2,1007.2,0.1,4,261,1
2025-09-18 05:00:00+00:00,33.3,52,19,2.7,1006.9,0.1,5,261,1
2025-09-18 06:00:00+00:00,34.9,45,21,4.9,1006.4,0.0,6,261,0
2025-09-18 07:00:00+00:00,34.9,43,36,7.2,1005.4,0.0,7,261,0
2025-09-18 08:00:00+00:00,32.8,48,78,4.2,1005.1,0.7,8,261,1
2025-09-18 09:00:00+00:00,31.9,55,48,3.1,1003.4,0.2,9,261,1
2025-09-18 10:00:00+00:00,32.2,56,15,6.7,1002.5,0.3,10,261,1
2025-09-18 11:00:00+00:00,32.5,55,23,4.9,1002.5,0.2,11,261,1
2025-09-18 12:00:00+00:00,32.0,57,16,4.6,1002.8,0.0,12,261,0
2025-09-18 13:00:00+00:00,32.7,51,79,8.5,1003.9,0.0,13,261,0
2025-09-18 14:00:00+00:00,32.0,57,98,6.7,1004.8,0.0,14,261,0
2025-09-18 15:00:00+00:00,31.6,60,4,4.5,1005.5,0.0,15,261,0
2025-09-18 16:00:00+00:00,31.1,63,4,3.8,1006.3,0.0,16,261,0
2025-09-18 17:00:00+00:00,30.3,67,2,5.3,1006.3,0.0,17,261,0
2025-09-18 18:00:00+00:00,29.5,71,1,5.2,1006.3,0.0,18,261,0
2025-09-18 19:00:00+00:00,28.9,75,0,3.6,1005.9,0.0,19,261,0
2025-09-18 20:00:00+00:00,28.4,78,1,3.2,1005.6,0.0,20,261,0
2025-09-18 21:00:00+00:00,28.0,81,0,4.3,1005.6,0.0,21,261,0
2025-09-18 22:00:00+00:00,27.5,84,0,4.2,1005.6,0.0,22,261,0
2025-09-18 23:00:00+00:00,27.1,86,0,3.9,1006.0,0.0,23,261,0
2025-09-19 00:00:00+00:00,26.8,88,0,3.0,1006.3,0.0,0,262,0
2025-09-19 01:00:00+00:00,27.5,79,4,6.3,1006.6,0.0,1,262,0
2025-09-19 02:00:00+00:00,28.6,72,2,4.3,1007.2,0.0,2,262,0
2025-09-19 03:00:00+00:00,30.7,64,8,3.7,1007.8,0.0,3,262,0
2025-09-19 04:00:00+00:00,32.6,53,18,5.4,1008.0,0.0,4,262,0
2025-09-19 05:00:00+00:00,32.4,52,65,11.5,1008.6,0.4,5,262,1
2025-09-19 06:00:00+00:00,33.5,47,17,7.8,1008.1,0.0,6,262,0
2025-09-19 07:00:00+00:00,34.8,41,33,8.9,1007.1,0.1,7,262,1
2025-09-19 08:00:00+00:00,34.9,42,34,9.8,1006.1,0.2,8,262,1
2025-09-19 09:00:00+00:00,35.4,41,17,8.7,1004.4,0.0,9,262,0
2025-09-19 10:00:00+00:00,35.5,41,19,10.7,1003.5,0.0,10,262,0
2025-09-19 11:00:00+00:00,34.6,42,11,10.7,1002.9,0.0,11,262,0
2025-09-19 12:00:00+00:00,33.6,47,4,10.8,1003.0,0.0,12,262,0
2025-09-19 13:00:00+00:00,32.6,54,75,9.1,1004.3,0.0,13,262,0
2025-09-19 14:00:00+00:00,31.9,59,28,6.7,1005.1,0.0,14,262,0
2025-09-19 15:00:00+00:00,31.3,61,6,6.1,1005.6,0.0,15,262,0
2025-09-19 16:00:00+00:00,30.7,63,1,3.6,1006.3,0.0,16,262,0
2025-09-19 17:00:00+00:00,30.2,67,0,2.7,1006.4,0.0,17,262,0
2025-09-19 18:00:00+00:00,29.7,69,0,3.1,1006.0,0.0,18,262,0
2025-09-19 19:00:00+00:00,29.2,72,0,2.3,1005.5,0.0,19,262,0
2025-09-19 20:00:00+00:00,28.5,73,0,2.5,1005.5,0.0,20,262,0
2025-09-19 21:00:00+00:00,28.1,73,0,4.2,1005.5,0.0,21,262,0
2025-09-19 22:00:00+00:00,27.5,76,2,4.9,1005.6,0.0,22,262,0
2025-09-19 23:00:00+00:00,27.1,79,0,4.2,1005.7,0.0,23,262,0
2025-09-20 00:00:00+00:00,26.8,80,0,3.8,1006.0,0.0,0,263,0
2025-09-20 01:00:00+00:00,28.2,79,0,6.7,1006.6,0.0,1,263,0
2025-09-20 02:00:00+00:00,29.2,74,0,6.3,1007.0,0.0,2,263,0
2025-09-20 03:00:00+00:00,31.3,59,0,8.5,1007.4,0.0,3,263,0
2025-09-20 04:00:00+00:00,33.3,45,7,11.4,1007.7,0.0,4,263,0
2025-09-20 05:00:00+00:00,34.5,40,9,12.5,1007.4,0.0,5,263,0
2025-09-20 06:00:00+00:00,35.3,38,11,12.7,1007.0,0.0,6,263,0
2025-09-20 07:00:00+00:00,35.8,37,33,12.7,1006.0,0.0,7,263,0
2025-09-20 08:00:00+00:00,36.2,37,14,12.9,1005.0,0.0,8,263,0
2025-09-20 09:00:00+00:00,36.0,37,16,13.8,1003.9,0.0,9,263,0
2025-09-20 10:00:00+00:00,35.7,37,17,14.1,1003.0,0.0,10,263,0
2025-09-20 11:00:00+00:00,35.0,39,11,14.8,1002.8,0.0,11,263,0
2025-09-20 12:00:00+00:00,34.0,41,3,14.4,1002.4,0.0,12,263,0
2025-09-20 13:00:00+00:00,32.8,45,0,11.3,1003.4,0.0,13,263,0
2025-09-20 14:00:00+00:00,32.1,48,0,8.1,1003.8,0.0,14,263,0
2025-09-20 15:00:00+00:00,31.2,53,0,5.4,1004.2,0.0,15,263,0
2025-09-20 16:00:00+00:00,30.4,59,0,3.5,1004.9,0.0,16,263,0
2025-09-20 17:00:00+00:00,29.7,61,0,4.5,1005.1,0.0,17,263,0
2025-09-20 18:00:00+00:00,28.8,65,0,3.8,1005.3,0.0,18,263,0
2025-09-20 19:00:00+00:00,28.1,66,0,6.0,1005.2,0.0,19,263,0
2025-09-20 20:00:00+00:00,27.3,68,0,6.6,1005.0,0.0,20,263,0
2025-09-20 21:00:00+00:00,26.6,69,0,6.4,1004.8,0.0,21,263,0
2025-09-20 22:00:00+00:00,26.1,71,0,6.6,1004.6,0.0,22,263,0
2025-09-20 23:00:00+00:00,25.7,72,0,6.8,1005.0,0.0,23,263,0
2025-09-21 00:00:00+00:00,25.4,71,0,6.7,1005.7,0.0,0,264,0
2025-09-21 01:00:00+00:00,27.1,73,0,5.5,1006.1,0.0,1,264,0
2025-09-21 02:00:00+00:00,28.1,69,0,5.2,1006.4,0.0,2,264,0
2025-09-21 03:00:00+00:00,30.2,61,0,5.5,1006.8,0.0,3,264,0
2025-09-21 04:00:00+00:00,32.3,54,7,9.3,1006.7,0.0,4,264,0
2025-09-21 05:00:00+00:00,33.9,45,11,13.0,1006.3,0.0,5,264,0
2025-09-21 06:00:00+00:00,35.1,40,14,14.4,1005.6,0.0,6,264,0
2025-09-21 07:00:00+00:00,35.8,37,6,14.4,1004.6,0.0,7,264,0
2025-09-21 08:00:00+00:00,36.3,35,16,13.8,1003.5,0.0,8,264,0
2025-09-21 09:00:00+00:00,36.4,34,21,13.4,1002.4,0.0,9,264,0
2025-09-21 10:00:00+00:00,36.1,35,20,13.2,1001.9,0.0,10,264,0
2025-09-21 11:00:00+00:00,35.3,38,25,13.5,1001.7,0.0,11,264,0
2025-09-21 12:00:00+00:00,34.2,43,6,13.6,1001.7,0.0,12,264,0
2025-09-21 13:00:00+00:00,33.2,44,7,11.5,1002.6,0.0,13,264,0
2025-09-21 14:00:00+00:00,32.8,44,7,10.8,1002.9,0.0,14,264,0
2025-09-21 15:00:00+00:00,32.2,46,2,9.5,1003.4,0.0,15,264,0
2025-09-21 16:00:00+00:00,31.1,51,2,7.1,1004.3,0.0,16,264,0
2025-09-21 17:00:00+00:00,30.4,55,0,5.6,1004.5,0.0,17,264,0
2025-09-21 18:00:00+00:00,29.7,57,0,4.0,1004.7,0.0,18,264,0
2025-09-21 19:00:00+00:00,28.7,62,0,6.7,1005.0,0.0,19,264,0
2025-09-21 20:00:00+00:00,27.9,65,0,4.8,1005.0,0.0,20,264,0
2025-09-21 21:00:00+00:00,27.3,67,0,4.6,1004.9,0.0,21,264,0
2025-09-21 22:00:00+00:00,26.9,67,0,4.8,1004.9,0.0,22,264,0
2025-09-21 23:00:00+00:00,26.5,68,0,5.7,1005.2,0.0,23,264,0
2025-09-22 00:00:00+00:00,26.1,68,0,5.2,1005.5,0.0,0,265,0
2025-09-22 01:00:00+00:00,27.3,74,0,6.4,1006.0,0.0,1,265,0
2025-09-22 02:00:00+00:00,28.5,68,0,5.9,1006.7,0.0,2,265,0
2025-09-22 03:00:00+00:00,30.5,59,1,7.3,1006.9,0.0,3,265,0
2025-09-22 04:00:00+00:00,32.7,50,1,9.2,1007.0,0.0,4,265,0
2025-09-22 05:00:00+00:00,34.1,44,0,12.2,1006.7,0.0,5,265,0
2025-09-22 06:00:00+00:00,35.3,39,0,12.8,1005.9,0.0,6,265,0
2025-09-22 07:00:00+00:00,36.4,34,10,14.1,1005.1,0.0,7,265,0
2025-09-22 08:00:00+00:00,36.9,31,4,15.7,1004.0,0.0,8,265,0
2025-09-22 09:00:00+00:00,36.8,31,7,16.0,1003.1,0.0,9,265,0
2025-09-22 10:00:00+00:00,36.6,31,7,15.6,1003.0,0.0,10,265,0
2025-09-22 11:00:00+00:00,35.5,36,10,15.9,1002.8,0.0,11,265,0
2025-09-22 12:00:00+00:00,34.5,39,3,15.3,1002.6,0.0,12,265,0
2025-09-22 13:00:00+00:00,34.0,39,3,12.6,1003.4,0.0,13,265,0
2025-09-22 14:00:00+00:00,33.0,43,3,11.1,1003.7,0.0,14,265,0
2025-09-22 15:00:00+00:00,32.1,46,1,10.8,1004.2,0.0,15,265,0
2025-09-22 16:00:00+00:00,31.2,50,0,10.2,1004.9,0.0,16,265,0
